entity_id,syndicate_id,tier,operating_zone_ids,high_entropy,num_accounts
ENT_V2_005974,LSYN_0283,C,"V2_ZID_014,V2_ZID_030,V2_ZID_114",False,1
ENT_V2_005975,LSYN_0283,C,V2_ZID_030,False,1
ENT_V2_005976,LSYN_0283,C,"V2_ZID_014,V2_ZID_114,V2_ZID_030",False,6
ENT_V2_005977,LSYN_0283,C,"V2_ZID_030,V2_ZID_003,V2_ZID_114",False,1
ENT_V2_005978,LSYN_0283,C,V2_ZID_003,False,3
ENT_V2_005979,LSYN_0283,C,"V2_ZID_070,V2_ZID_119,V2_ZID_092,V2_ZID_040",True,3
ENT_V2_005980,LSYN_0283,C,V2_ZID_003,False,6
ENT_V2_005981,LSYN_0283,C,"V2_ZID_114,V2_ZID_028",False,2
ENT_V2_005982,LSYN_0283,C,"V2_ZID_030,V2_ZID_103,V2_ZID_114",False,2
ENT_V2_005983,LSYN_0283,C,"V2_ZID_046,V2_ZID_014,V2_ZID_114",False,6
ENT_V2_005984,LSYN_0283,C,"V2_ZID_014,V2_ZID_030,V2_ZID_114",False,1
ENT_V2_005985,LSYN_0283,C,"V2_ZID_003,V2_ZID_030",False,2
ENT_V2_005986,LSYN_0283,C,V2_ZID_014,False,6
ENT_V2_005987,LSYN_0283,C,"V2_ZID_094,V2_ZID_014",False,1
ENT_V2_005988,LSYN_0283,C,V2_ZID_030,False,1
ENT_V2_005989,LSYN_0284,C,"V2_ZID_030,V2_ZID_035,V2_ZID_064",False,2
ENT_V2_005990,LSYN_0284,C,"V2_ZID_064,V2_ZID_041,V2_ZID_030",False,6
ENT_V2_005991,LSYN_0284,C,"V2_ZID_030,V2_ZID_069",False,6
ENT_V2_005992,LSYN_0284,C,"V2_ZID_041,V2_ZID_041,V2_ZID_069",False,6
ENT_V2_005993,LSYN_0284,C,"V2_ZID_069,V2_ZID_041,V2_ZID_030",False,2
ENT_V2_005994,LSYN_0284,C,"V2_ZID_030,V2_ZID_112,V2_ZID_069",False,1
ENT_V2_005995,LSYN_0284,C,"V2_ZID_117,V2_ZID_030",False,6
ENT_V2_005996,LSYN_0284,C,V2_ZID_069,False,2
ENT_V2_005997,LSYN_0284,C,V2_ZID_069,False,1
ENT_V2_005998,LSYN_0284,C,V2_ZID_030,False,6
ENT_V2_005999,LSYN_0284,C,V2_ZID_069,False,1
ENT_V2_006000,LSYN_0284,C,V2_ZID_041,False,2
ENT_V2_006001,LSYN_0284,C,V2_ZID_041,False,1
ENT_V2_006002,LSYN_0284,C,V2_ZID_069,False,1
ENT_V2_006003,LSYN_0284,C,"V2_ZID_064,V2_ZID_030",False,1
ENT_V2_006004,LSYN_0284,C,"V2_ZID_030,V2_ZID_069,V2_ZID_096",False,6
ENT_V2_006005,LSYN_0284,C,"V2_ZID_070,V2_ZID_041",False,2
ENT_V2_006006,LSYN_0284,C,"V2_ZID_089,V2_ZID_041,V2_ZID_030",False,1
ENT_V2_006007,LSYN_0284,C,V2_ZID_041,False,1
ENT_V2_006008,LSYN_0284,C,"V2_ZID_069,V2_ZID_007,V2_ZID_030",False,1
ENT_V2_006009,LSYN_0284,C,V2_ZID_069,False,1
ENT_V2_006010,LSYN_0284,C,V2_ZID_030,False,3
ENT_V2_006011,LSYN_0284,C,"V2_ZID_064,V2_ZID_069",False,1
ENT_V2_006012,LSYN_0284,C,"V2_ZID_113,V2_ZID_064",False,1
ENT_V2_006013,LSYN_0285,C,V2_ZID_102,False,2
ENT_V2_006014,LSYN_0285,C,"V2_ZID_050,V2_ZID_070,V2_ZID_010,V2_ZID_099,V2_ZID_090",True,3
ENT_V2_006015,LSYN_0285,C,"V2_ZID_081,V2_ZID_102,V2_ZID_040",False,1
ENT_V2_006016,LSYN_0285,C,"V2_ZID_102,V2_ZID_091,V2_ZID_081",False,1
ENT_V2_006017,LSYN_0285,C,"V2_ZID_102,V2_ZID_068",False,1
ENT_V2_006018,LSYN_0285,C,"V2_ZID_067,V2_ZID_081",False,6
ENT_V2_006019,LSYN_0285,C,V2_ZID_102,False,1
ENT_V2_006020,LSYN_0285,C,"V2_ZID_081,V2_ZID_081,V2_ZID_102",False,2
ENT_V2_006021,LSYN_0285,C,"V2_ZID_102,V2_ZID_081",False,6
ENT_V2_006022,LSYN_0285,C,"V2_ZID_081,V2_ZID_067,V2_ZID_102",False,6
ENT_V2_006023,LSYN_0285,C,"V2_ZID_085,V2_ZID_090,V2_ZID_111,V2_ZID_021,V2_ZID_002,V2_ZID_080",True,1
ENT_V2_006024,LSYN_0285,C,V2_ZID_081,False,1
ENT_V2_006025,LSYN_0285,C,V2_ZID_102,False,3
ENT_V2_006026,LSYN_0285,C,"V2_ZID_119,V2_ZID_102",False,6
ENT_V2_006027,LSYN_0285,C,"V2_ZID_081,V2_ZID_077",False,6
ENT_V2_006028,LSYN_0285,C,"V2_ZID_008,V2_ZID_081",False,5
ENT_V2_006029,LSYN_0285,C,"V2_ZID_001,V2_ZID_081,V2_ZID_102",False,3
ENT_V2_006030,LSYN_0285,C,"V2_ZID_022,V2_ZID_102",False,2
ENT_V2_006031,LSYN_0285,C,"V2_ZID_102,V2_ZID_081,V2_ZID_048",False,2
ENT_V2_006032,LSYN_0285,C,"V2_ZID_102,V2_ZID_050",False,1
ENT_V2_006033,LSYN_0285,C,"V2_ZID_107,V2_ZID_081,V2_ZID_102",False,1
ENT_V2_006034,LSYN_0285,C,"V2_ZID_080,V2_ZID_065,V2_ZID_002,V2_ZID_076,V2_ZID_013,V2_ZID_081,V2_ZID_045",True,2
ENT_V2_006035,LSYN_0285,C,"V2_ZID_081,V2_ZID_083,V2_ZID_102",False,1
ENT_V2_006036,LSYN_0285,C,V2_ZID_081,False,6
ENT_V2_006037,LSYN_0286,C,"V2_ZID_056,V2_ZID_026",False,2
ENT_V2_006038,LSYN_0286,C,"V2_ZID_056,V2_ZID_095,V2_ZID_033",False,1
ENT_V2_006039,LSYN_0286,C,"V2_ZID_026,V2_ZID_056,V2_ZID_033",False,1
ENT_V2_006040,LSYN_0286,C,V2_ZID_056,False,1
ENT_V2_006041,LSYN_0286,C,V2_ZID_033,False,1
ENT_V2_006042,LSYN_0286,C,V2_ZID_056,False,2
ENT_V2_006043,LSYN_0286,C,"V2_ZID_110,V2_ZID_033,V2_ZID_112,V2_ZID_092,V2_ZID_099,V2_ZID_115,V2_ZID_031,V2_ZID_021",True,1
ENT_V2_006044,LSYN_0286,C,"V2_ZID_056,V2_ZID_033",False,2
ENT_V2_006045,LSYN_0286,C,"V2_ZID_026,V2_ZID_049",False,4
ENT_V2_006046,LSYN_0286,C,"V2_ZID_026,V2_ZID_095,V2_ZID_033",False,1
ENT_V2_006047,LSYN_0286,C,V2_ZID_095,False,1
ENT_V2_006048,LSYN_0286,C,"V2_ZID_095,V2_ZID_033",False,1
ENT_V2_006049,LSYN_0286,C,V2_ZID_033,False,1
ENT_V2_006050,LSYN_0286,C,"V2_ZID_033,V2_ZID_025,V2_ZID_056",False,2
ENT_V2_006051,LSYN_0286,C,"V2_ZID_033,V2_ZID_026,V2_ZID_025",False,1
ENT_V2_006052,LSYN_0286,C,V2_ZID_074,False,1
ENT_V2_006053,LSYN_0286,C,"V2_ZID_095,V2_ZID_110",False,1
ENT_V2_006054,LSYN_0286,C,"V2_ZID_105,V2_ZID_026",False,1
ENT_V2_006055,LSYN_0286,C,"V2_ZID_056,V2_ZID_033",False,2
ENT_V2_006056,LSYN_0286,C,"V2_ZID_033,V2_ZID_056,V2_ZID_095",False,1
ENT_V2_006057,LSYN_0286,C,V2_ZID_095,False,6
ENT_V2_006058,LSYN_0286,C,"V2_ZID_026,V2_ZID_075",False,6
ENT_V2_006059,LSYN_0286,C,"V2_ZID_026,V2_ZID_095",False,4
ENT_V2_006060,LSYN_0286,C,V2_ZID_026,False,2
ENT_V2_006061,LSYN_0287,C,V2_ZID_022,False,3
ENT_V2_006062,LSYN_0287,C,"V2_ZID_077,V2_ZID_115",False,1
ENT_V2_006063,LSYN_0287,C,"V2_ZID_021,V2_ZID_095",False,1
ENT_V2_006064,LSYN_0287,C,"V2_ZID_115,V2_ZID_077,V2_ZID_099",False,1
ENT_V2_006065,LSYN_0287,C,"V2_ZID_077,V2_ZID_095",False,2
ENT_V2_006066,LSYN_0287,C,"V2_ZID_115,V2_ZID_095",False,6
ENT_V2_006067,LSYN_0287,C,"V2_ZID_095,V2_ZID_077,V2_ZID_115",False,1
ENT_V2_006068,LSYN_0287,C,V2_ZID_118,False,6
ENT_V2_006069,LSYN_0287,C,"V2_ZID_115,V2_ZID_056,V2_ZID_095",False,1
ENT_V2_006070,LSYN_0287,C,"V2_ZID_077,V2_ZID_095,V2_ZID_093",False,1
ENT_V2_006071,LSYN_0287,C,"V2_ZID_026,V2_ZID_095,V2_ZID_115",False,1
ENT_V2_006072,LSYN_0287,C,"V2_ZID_120,V2_ZID_077,V2_ZID_095",False,1
ENT_V2_006073,LSYN_0287,C,"V2_ZID_077,V2_ZID_115",False,1
ENT_V2_006074,LSYN_0287,C,"V2_ZID_095,V2_ZID_099,V2_ZID_115",False,3
ENT_V2_006075,LSYN_0287,C,V2_ZID_115,False,6
ENT_V2_006076,LSYN_0287,C,"V2_ZID_091,V2_ZID_095",False,1
ENT_V2_006077,LSYN_0287,C,V2_ZID_095,False,6
ENT_V2_006078,LSYN_0287,C,"V2_ZID_115,V2_ZID_094,V2_ZID_077",False,1
ENT_V2_006079,LSYN_0287,C,V2_ZID_077,False,1
ENT_V2_006080,LSYN_0287,C,"V2_ZID_115,V2_ZID_052",False,1
ENT_V2_006081,LSYN_0287,C,"V2_ZID_105,V2_ZID_115,V2_ZID_077",False,6
ENT_V2_006082,LSYN_0287,C,"V2_ZID_095,V2_ZID_115,V2_ZID_077",False,2
ENT_V2_006083,LSYN_0287,C,"V2_ZID_026,V2_ZID_077",False,6
ENT_V2_006084,LSYN_0287,C,V2_ZID_036,False,1
ENT_V2_006085,LSYN_0288,C,"V2_ZID_031,V2_ZID_095,V2_ZID_101",False,3
ENT_V2_006086,LSYN_0288,C,V2_ZID_031,False,1
ENT_V2_006087,LSYN_0288,C,"V2_ZID_095,V2_ZID_099,V2_ZID_116",False,1
ENT_V2_006088,LSYN_0288,C,"V2_ZID_031,V2_ZID_099,V2_ZID_095",False,1
ENT_V2_006089,LSYN_0288,C,"V2_ZID_020,V2_ZID_095",False,6
ENT_V2_006090,LSYN_0288,C,"V2_ZID_095,V2_ZID_013",False,1
ENT_V2_006091,LSYN_0288,C,"V2_ZID_060,V2_ZID_031",False,1
ENT_V2_006092,LSYN_0288,C,"V2_ZID_032,V2_ZID_099,V2_ZID_116",False,1
ENT_V2_006093,LSYN_0288,C,V2_ZID_031,False,1
ENT_V2_006094,LSYN_0288,C,"V2_ZID_031,V2_ZID_095",False,6
ENT_V2_006095,LSYN_0288,C,"V2_ZID_116,V2_ZID_093,V2_ZID_013",False,2
ENT_V2_006096,LSYN_0288,C,"V2_ZID_013,V2_ZID_116,V2_ZID_031",False,1
ENT_V2_006097,LSYN_0288,C,"V2_ZID_013,V2_ZID_031",False,5
ENT_V2_006098,LSYN_0288,C,"V2_ZID_099,V2_ZID_117,V2_ZID_116",False,6
ENT_V2_006099,LSYN_0288,C,"V2_ZID_013,V2_ZID_031,V2_ZID_099",False,1
ENT_V2_006100,LSYN_0288,C,"V2_ZID_031,V2_ZID_099",False,1
ENT_V2_006101,LSYN_0288,C,"V2_ZID_116,V2_ZID_013",False,5
ENT_V2_006102,LSYN_0288,C,"V2_ZID_095,V2_ZID_013,V2_ZID_031",False,1
ENT_V2_006103,LSYN_0288,C,"V2_ZID_115,V2_ZID_031,V2_ZID_099",False,1
ENT_V2_006104,LSYN_0288,C,"V2_ZID_069,V2_ZID_031,V2_ZID_099",False,2
ENT_V2_006105,LSYN_0288,C,V2_ZID_099,False,6
ENT_V2_006106,LSYN_0288,C,"V2_ZID_058,V2_ZID_099,V2_ZID_013",False,2
ENT_V2_006107,LSYN_0288,C,"V2_ZID_081,V2_ZID_099",False,3
ENT_V2_006108,LSYN_0288,C,"V2_ZID_099,V2_ZID_013",False,1
ENT_V2_006109,LSYN_0289,C,"V2_ZID_061,V2_ZID_092",False,1
ENT_V2_006110,LSYN_0289,C,V2_ZID_061,False,3
ENT_V2_006111,LSYN_0289,C,"V2_ZID_038,V2_ZID_116,V2_ZID_061",False,6
ENT_V2_006112,LSYN_0289,C,"V2_ZID_111,V2_ZID_057,V2_ZID_061",False,6
ENT_V2_006113,LSYN_0289,C,"V2_ZID_061,V2_ZID_038,V2_ZID_105",False,2
ENT_V2_006114,LSYN_0289,C,V2_ZID_038,False,1
ENT_V2_006115,LSYN_0289,C,"V2_ZID_111,V2_ZID_048,V2_ZID_038",False,1
ENT_V2_006116,LSYN_0289,C,"V2_ZID_061,V2_ZID_120,V2_ZID_111",False,6
ENT_V2_006117,LSYN_0289,C,"V2_ZID_049,V2_ZID_074,V2_ZID_048,V2_ZID_018",True,1
ENT_V2_006118,LSYN_0289,C,"V2_ZID_014,V2_ZID_038,V2_ZID_111",False,1
ENT_V2_006119,LSYN_0289,C,V2_ZID_030,False,6
ENT_V2_006120,LSYN_0289,C,V2_ZID_111,False,2
ENT_V2_006121,LSYN_0289,C,V2_ZID_116,False,2
ENT_V2_006122,LSYN_0289,C,"V2_ZID_111,V2_ZID_119,V2_ZID_061",False,1
ENT_V2_006123,LSYN_0289,C,"V2_ZID_111,V2_ZID_038",False,1
ENT_V2_006124,LSYN_0289,C,"V2_ZID_013,V2_ZID_111",False,1
ENT_V2_006125,LSYN_0289,C,V2_ZID_038,False,1
ENT_V2_006126,LSYN_0289,C,"V2_ZID_038,V2_ZID_111",False,6
ENT_V2_006127,LSYN_0289,C,"V2_ZID_102,V2_ZID_061",False,3
ENT_V2_006128,LSYN_0289,C,"V2_ZID_038,V2_ZID_099",False,3
ENT_V2_006129,LSYN_0289,C,"V2_ZID_061,V2_ZID_038,V2_ZID_111",False,6
ENT_V2_006130,LSYN_0289,C,"V2_ZID_075,V2_ZID_038",False,1
ENT_V2_006131,LSYN_0289,C,V2_ZID_111,False,1
ENT_V2_006132,LSYN_0289,C,"V2_ZID_111,V2_ZID_059",False,2
ENT_V2_006133,LSYN_0290,C,"V2_ZID_062,V2_ZID_062",False,1
ENT_V2_006134,LSYN_0290,C,V2_ZID_042,False,1
ENT_V2_006135,LSYN_0290,C,V2_ZID_042,False,2
ENT_V2_006136,LSYN_0290,C,"V2_ZID_033,V2_ZID_042",False,2
ENT_V2_006137,LSYN_0290,C,"V2_ZID_042,V2_ZID_062",False,6
ENT_V2_006138,LSYN_0290,C,"V2_ZID_042,V2_ZID_047,V2_ZID_062",False,6
ENT_V2_006139,LSYN_0290,C,"V2_ZID_042,V2_ZID_047",False,1
ENT_V2_006140,LSYN_0290,C,V2_ZID_120,False,1
ENT_V2_006141,LSYN_0290,C,V2_ZID_076,False,6
ENT_V2_006142,LSYN_0290,C,"V2_ZID_027,V2_ZID_062,V2_ZID_042",False,1
ENT_V2_006143,LSYN_0290,C,"V2_ZID_113,V2_ZID_097,V2_ZID_016,V2_ZID_082",True,1
ENT_V2_006144,LSYN_0290,C,"V2_ZID_062,V2_ZID_047,V2_ZID_050",False,1
ENT_V2_006145,LSYN_0290,C,"V2_ZID_047,V2_ZID_042,V2_ZID_054",False,1
ENT_V2_006146,LSYN_0290,C,V2_ZID_047,False,5
ENT_V2_006147,LSYN_0290,C,"V2_ZID_042,V2_ZID_062",False,6
ENT_V2_006148,LSYN_0290,C,"V2_ZID_002,V2_ZID_062",False,1
ENT_V2_006149,LSYN_0290,C,"V2_ZID_062,V2_ZID_047,V2_ZID_092",False,3
ENT_V2_006150,LSYN_0290,C,"V2_ZID_062,V2_ZID_047",False,4
ENT_V2_006151,LSYN_0290,C,V2_ZID_102,False,1
ENT_V2_006152,LSYN_0290,C,V2_ZID_047,False,6
ENT_V2_006153,LSYN_0290,C,V2_ZID_103,False,4
ENT_V2_006154,LSYN_0290,C,V2_ZID_062,False,1
ENT_V2_006155,LSYN_0290,C,V2_ZID_072,False,1
ENT_V2_006156,LSYN_0290,C,"V2_ZID_047,V2_ZID_062",False,1
ENT_V2_006157,LSYN_0291,C,V2_ZID_116,False,2
ENT_V2_006158,LSYN_0291,C,"V2_ZID_056,V2_ZID_116",False,1
ENT_V2_006159,LSYN_0291,C,"V2_ZID_116,V2_ZID_053,V2_ZID_089",False,5
ENT_V2_006160,LSYN_0291,C,"V2_ZID_116,V2_ZID_089",False,1
ENT_V2_006161,LSYN_0291,C,V2_ZID_116,False,4
ENT_V2_006162,LSYN_0291,C,"V2_ZID_089,V2_ZID_107,V2_ZID_116",False,1
ENT_V2_006163,LSYN_0291,C,"V2_ZID_027,V2_ZID_089,V2_ZID_116",False,1
ENT_V2_006164,LSYN_0291,C,"V2_ZID_023,V2_ZID_042,V2_ZID_095,V2_ZID_029",True,1
ENT_V2_006165,LSYN_0291,C,V2_ZID_116,False,6
ENT_V2_006166,LSYN_0291,C,V2_ZID_089,False,1
ENT_V2_006167,LSYN_0291,C,"V2_ZID_103,V2_ZID_068,V2_ZID_104,V2_ZID_116",True,1
ENT_V2_006168,LSYN_0291,C,"V2_ZID_089,V2_ZID_111",False,4
ENT_V2_006169,LSYN_0291,C,"V2_ZID_116,V2_ZID_089",False,6
ENT_V2_006170,LSYN_0291,C,"V2_ZID_062,V2_ZID_089,V2_ZID_116",False,1
ENT_V2_006171,LSYN_0291,C,"V2_ZID_116,V2_ZID_089",False,1
ENT_V2_006172,LSYN_0291,C,V2_ZID_116,False,1
ENT_V2_006173,LSYN_0291,C,"V2_ZID_111,V2_ZID_116,V2_ZID_089",False,1
ENT_V2_006174,LSYN_0291,C,"V2_ZID_089,V2_ZID_116",False,2
ENT_V2_006175,LSYN_0291,C,"V2_ZID_006,V2_ZID_089",False,1
ENT_V2_006176,LSYN_0291,C,"V2_ZID_089,V2_ZID_029",False,1
ENT_V2_006177,LSYN_0291,C,"V2_ZID_089,V2_ZID_048,V2_ZID_116",False,6
ENT_V2_006178,LSYN_0291,C,"V2_ZID_116,V2_ZID_089",False,2
ENT_V2_006179,LSYN_0291,C,V2_ZID_116,False,5
ENT_V2_006180,LSYN_0291,C,"V2_ZID_116,V2_ZID_012,V2_ZID_089",False,1
ENT_V2_006181,LSYN_0292,C,V2_ZID_036,False,2
ENT_V2_006182,LSYN_0292,C,"V2_ZID_001,V2_ZID_079,V2_ZID_036",False,1
ENT_V2_006183,LSYN_0292,C,"V2_ZID_054,V2_ZID_020",False,1
ENT_V2_006184,LSYN_0292,C,"V2_ZID_054,V2_ZID_020",False,2
ENT_V2_006185,LSYN_0292,C,V2_ZID_001,False,2
ENT_V2_006186,LSYN_0292,C,V2_ZID_054,False,1
ENT_V2_006187,LSYN_0292,C,"V2_ZID_054,V2_ZID_020,V2_ZID_036",False,6
ENT_V2_006188,LSYN_0292,C,"V2_ZID_079,V2_ZID_054",False,3
ENT_V2_006189,LSYN_0292,C,"V2_ZID_036,V2_ZID_081,V2_ZID_020",False,1
ENT_V2_006190,LSYN_0292,C,"V2_ZID_020,V2_ZID_054,V2_ZID_079",False,1
ENT_V2_006191,LSYN_0292,C,V2_ZID_054,False,1
ENT_V2_006192,LSYN_0292,C,"V2_ZID_054,V2_ZID_020,V2_ZID_092",False,2
ENT_V2_006193,LSYN_0292,C,V2_ZID_036,False,6
ENT_V2_006194,LSYN_0292,C,V2_ZID_017,False,2
ENT_V2_006195,LSYN_0292,C,"V2_ZID_054,V2_ZID_020,V2_ZID_079",False,1
ENT_V2_006196,LSYN_0292,C,"V2_ZID_036,V2_ZID_079",False,5
ENT_V2_006197,LSYN_0292,C,"V2_ZID_054,V2_ZID_079,V2_ZID_035",False,1
ENT_V2_006198,LSYN_0292,C,"V2_ZID_020,V2_ZID_054",False,6
ENT_V2_006199,LSYN_0292,C,"V2_ZID_054,V2_ZID_044",False,6
ENT_V2_006200,LSYN_0292,C,"V2_ZID_020,V2_ZID_079",False,1
ENT_V2_006201,LSYN_0292,C,"V2_ZID_036,V2_ZID_020",False,6
ENT_V2_006202,LSYN_0292,C,V2_ZID_079,False,6
ENT_V2_006203,LSYN_0292,C,"V2_ZID_054,V2_ZID_079",False,1
ENT_V2_006204,LSYN_0292,C,"V2_ZID_020,V2_ZID_079",False,6
ENT_V2_006205,LSYN_0293,C,"V2_ZID_085,V2_ZID_094,V2_ZID_081",False,2
ENT_V2_006206,LSYN_0293,C,"V2_ZID_094,V2_ZID_081",False,4
ENT_V2_006207,LSYN_0293,C,"V2_ZID_047,V2_ZID_047",False,1
ENT_V2_006208,LSYN_0293,C,"V2_ZID_081,V2_ZID_119,V2_ZID_094",False,3
ENT_V2_006209,LSYN_0293,C,V2_ZID_108,False,2
ENT_V2_006210,LSYN_0293,C,"V2_ZID_094,V2_ZID_056,V2_ZID_047",False,1
ENT_V2_006211,LSYN_0293,C,"V2_ZID_027,V2_ZID_096,V2_ZID_050,V2_ZID_045,V2_ZID_028,V2_ZID_094",True,1
ENT_V2_006212,LSYN_0293,C,"V2_ZID_047,V2_ZID_067,V2_ZID_081",False,6
ENT_V2_006213,LSYN_0293,C,"V2_ZID_094,V2_ZID_081,V2_ZID_065",False,1
ENT_V2_006214,LSYN_0293,C,V2_ZID_094,False,1
ENT_V2_006215,LSYN_0293,C,"V2_ZID_094,V2_ZID_047,V2_ZID_081",False,6
ENT_V2_006216,LSYN_0293,C,V2_ZID_094,False,1
ENT_V2_006217,LSYN_0293,C,V2_ZID_094,False,1
ENT_V2_006218,LSYN_0293,C,"V2_ZID_094,V2_ZID_081,V2_ZID_047",False,1
ENT_V2_006219,LSYN_0293,C,"V2_ZID_081,V2_ZID_072",False,2
ENT_V2_006220,LSYN_0293,C,V2_ZID_047,False,6
ENT_V2_006221,LSYN_0293,C,V2_ZID_091,False,5
ENT_V2_006222,LSYN_0293,C,V2_ZID_081,False,1
ENT_V2_006223,LSYN_0293,C,"V2_ZID_094,V2_ZID_081",False,1
ENT_V2_006224,LSYN_0293,C,V2_ZID_081,False,2
ENT_V2_006225,LSYN_0293,C,"V2_ZID_094,V2_ZID_050",False,1
ENT_V2_006226,LSYN_0293,C,"V2_ZID_047,V2_ZID_094",False,1
ENT_V2_006227,LSYN_0293,C,V2_ZID_094,False,1
ENT_V2_006228,LSYN_0293,C,"V2_ZID_094,V2_ZID_047,V2_ZID_061",False,5
ENT_V2_006229,LSYN_0294,C,"V2_ZID_095,V2_ZID_091,V2_ZID_027",False,2
ENT_V2_006230,LSYN_0294,C,V2_ZID_027,False,1
ENT_V2_006231,LSYN_0294,C,"V2_ZID_027,V2_ZID_110",False,1
ENT_V2_006232,LSYN_0294,C,V2_ZID_045,False,1
ENT_V2_006233,LSYN_0294,C,V2_ZID_107,False,3
ENT_V2_006234,LSYN_0294,C,V2_ZID_110,False,3
ENT_V2_006235,LSYN_0294,C,"V2_ZID_096,V2_ZID_091,V2_ZID_028",False,1
ENT_V2_006236,LSYN_0294,C,"V2_ZID_028,V2_ZID_017,V2_ZID_027",False,1
ENT_V2_006237,LSYN_0294,C,"V2_ZID_028,V2_ZID_045,V2_ZID_042",False,1
ENT_V2_006238,LSYN_0294,C,V2_ZID_027,False,1
ENT_V2_006239,LSYN_0294,C,V2_ZID_064,False,3
ENT_V2_006240,LSYN_0294,C,"V2_ZID_039,V2_ZID_028,V2_ZID_091",False,6
ENT_V2_006241,LSYN_0294,C,"V2_ZID_028,V2_ZID_110,V2_ZID_027",False,1
ENT_V2_006242,LSYN_0294,C,"V2_ZID_110,V2_ZID_027",False,1
ENT_V2_006243,LSYN_0294,C,V2_ZID_110,False,6
ENT_V2_006244,LSYN_0294,C,"V2_ZID_049,V2_ZID_110",False,1
ENT_V2_006245,LSYN_0294,C,"V2_ZID_028,V2_ZID_114",False,1
ENT_V2_006246,LSYN_0294,C,"V2_ZID_045,V2_ZID_091,V2_ZID_110",False,1
ENT_V2_006247,LSYN_0294,C,"V2_ZID_083,V2_ZID_027,V2_ZID_028",False,2
ENT_V2_006248,LSYN_0294,C,V2_ZID_045,False,2
ENT_V2_006249,LSYN_0294,C,V2_ZID_027,False,1
ENT_V2_006250,LSYN_0294,C,"V2_ZID_027,V2_ZID_110",False,2
ENT_V2_006251,LSYN_0294,C,V2_ZID_066,False,1
ENT_V2_006252,LSYN_0294,C,V2_ZID_110,False,2
ENT_V2_006253,LSYN_0295,C,"V2_ZID_041,V2_ZID_010,V2_ZID_075",False,1
ENT_V2_006254,LSYN_0295,C,V2_ZID_112,False,6
ENT_V2_006255,LSYN_0295,C,"V2_ZID_010,V2_ZID_075",False,4
ENT_V2_006256,LSYN_0295,C,V2_ZID_075,False,3
ENT_V2_006257,LSYN_0295,C,"V2_ZID_052,V2_ZID_010,V2_ZID_085",False,6
ENT_V2_006258,LSYN_0295,C,"V2_ZID_112,V2_ZID_041",False,1
ENT_V2_006259,LSYN_0295,C,"V2_ZID_085,V2_ZID_075,V2_ZID_041",False,1
ENT_V2_006260,LSYN_0295,C,"V2_ZID_046,V2_ZID_075",False,1
ENT_V2_006261,LSYN_0295,C,"V2_ZID_010,V2_ZID_085",False,3
ENT_V2_006262,LSYN_0295,C,"V2_ZID_041,V2_ZID_112",False,1
ENT_V2_006263,LSYN_0295,C,"V2_ZID_075,V2_ZID_010,V2_ZID_085",False,3
ENT_V2_006264,LSYN_0295,C,V2_ZID_101,False,1
ENT_V2_006265,LSYN_0295,C,"V2_ZID_085,V2_ZID_041",False,2
ENT_V2_006266,LSYN_0295,C,"V2_ZID_085,V2_ZID_010",False,2
ENT_V2_006267,LSYN_0295,C,"V2_ZID_010,V2_ZID_041",False,3
ENT_V2_006268,LSYN_0295,C,V2_ZID_112,False,2
ENT_V2_006269,LSYN_0295,C,"V2_ZID_106,V2_ZID_112,V2_ZID_010",False,1
ENT_V2_006270,LSYN_0295,C,"V2_ZID_075,V2_ZID_112,V2_ZID_041",False,2
ENT_V2_006271,LSYN_0295,C,V2_ZID_112,False,1
ENT_V2_006272,LSYN_0295,C,"V2_ZID_085,V2_ZID_104",False,1
ENT_V2_006273,LSYN_0295,C,V2_ZID_075,False,1
ENT_V2_006274,LSYN_0295,C,V2_ZID_075,False,2
ENT_V2_006275,LSYN_0295,C,"V2_ZID_112,V2_ZID_085",False,1
ENT_V2_006276,LSYN_0295,C,V2_ZID_041,False,1
ENT_V2_006277,LSYN_0296,C,"V2_ZID_081,V2_ZID_054",False,1
ENT_V2_006278,LSYN_0296,C,V2_ZID_054,False,1
ENT_V2_006279,LSYN_0296,C,"V2_ZID_054,V2_ZID_026,V2_ZID_064",False,6
ENT_V2_006280,LSYN_0296,C,V2_ZID_054,False,1
ENT_V2_006281,LSYN_0296,C,"V2_ZID_064,V2_ZID_054,V2_ZID_081",False,4
ENT_V2_006282,LSYN_0296,C,"V2_ZID_081,V2_ZID_108",False,2
ENT_V2_006283,LSYN_0296,C,V2_ZID_054,False,6
ENT_V2_006284,LSYN_0296,C,V2_ZID_085,False,3
ENT_V2_006285,LSYN_0296,C,"V2_ZID_036,V2_ZID_108",False,1
ENT_V2_006286,LSYN_0296,C,"V2_ZID_108,V2_ZID_064",False,3
ENT_V2_006287,LSYN_0296,C,"V2_ZID_108,V2_ZID_021,V2_ZID_045,V2_ZID_033",True,1
ENT_V2_006288,LSYN_0296,C,"V2_ZID_081,V2_ZID_081,V2_ZID_064",False,2
ENT_V2_006289,LSYN_0296,C,"V2_ZID_064,V2_ZID_108",False,1
ENT_V2_006290,LSYN_0296,C,"V2_ZID_033,V2_ZID_081",False,1
ENT_V2_006291,LSYN_0296,C,"V2_ZID_064,V2_ZID_018",False,1
ENT_V2_006292,LSYN_0296,C,"V2_ZID_108,V2_ZID_064,V2_ZID_081",False,2
