cashout_id,complaint_id,final_account,zone_id,zone_name,district,state,location_id,lat,lng,amount_cashed_out,amount_frozen,amount_recovered,status,event_timestamp,available_timestamp
CSH_V2CMP_0025528,V2CMP_0025528,ACCV2_0022891,V2_ZID_080,Jalgaon / Dhule,Jalgaon,Maharashtra,ATM_V2_ZID_080_036,20.991408,75.558726,12955.28,0.0,0.0,COMPLETED,2026-03-06T18:04:56.131617,2026-03-06T18:16:56.131617
CSH_V2CMP_0025529,V2CMP_0025529,ACCV2_0022991,V2_ZID_072,Katihar,Katihar,Bihar,ATM_V2_ZID_072_060,25.621209,87.62965,13757.56,0.0,0.0,COMPLETED,2026-03-17T07:13:17.858015,2026-03-17T07:37:17.858015
CSH_V2CMP_0025530,V2CMP_0025530,ACCV2_0022893,V2_ZID_080,Jalgaon / Dhule,Jalgaon,Maharashtra,ATM_V2_ZID_080_072,21.085421,75.498064,2230514.41,0.0,0.0,COMPLETED,2026-03-23T19:04:29.179294,2026-03-23T19:11:29.179294
CSH_V2CMP_0025531,V2CMP_0025531,ACCV2_0018510,V2_ZID_023,Chennai T Nagar,Chennai,Tamil Nadu,ATM_V2_ZID_023_041,13.106667,80.183655,220107.0,0.0,0.0,COMPLETED,2026-03-24T21:46:08.582447,2026-03-24T21:54:08.582447
CSH_V2CMP_0025532,V2CMP_0025532,ACCV2_0004663,V2_ZID_010,Kanpur Civil Lines,Kanpur Nagar,Uttar Pradesh,ATM_V2_ZID_010_039,26.385008,80.268691,596302.92,0.0,0.0,COMPLETED,2026-03-23T09:23:37.390966,2026-03-23T09:38:37.390966
CSH_V2CMP_0025533,V2CMP_0025533,ACCV2_0013004,V2_ZID_010,Kanpur Civil Lines,Kanpur Nagar,Uttar Pradesh,ATM_V2_ZID_010_026,26.413697,80.372538,7841.6,0.0,0.0,COMPLETED,2026-03-10T19:44:08.359862,2026-03-10T20:09:08.359862
CSH_V2CMP_0025534,V2CMP_0025534,ACCV2_0037984,V2_ZID_078,Raipur Shankar Nagar,Raipur,Chhattisgarh,ATM_V2_ZID_078_007,21.176936,81.705899,156683.48,0.0,0.0,COMPLETED,2026-03-17T10:28:36.466852,2026-03-17T10:33:36.466852
CSH_V2CMP_0025535,V2CMP_0025535,ACCV2_0031812,V2_ZID_010,Kanpur Civil Lines,Kanpur Nagar,Uttar Pradesh,ATM_V2_ZID_010_054,26.518487,80.318606,16220.37,0.0,0.0,COMPLETED,2026-03-26T08:34:27.519456,2026-03-26T08:58:27.519456
CSH_V2CMP_0025536,V2CMP_0025536,ACCV2_0023957,V2_ZID_007,Ghaziabad Vaishali,Ghaziabad,Uttar Pradesh,ATM_V2_ZID_007_038,28.638018,77.421661,374442.27,0.0,0.0,COMPLETED,2026-03-12T12:52:19.566452,2026-03-12T13:10:19.566452
CSH_V2CMP_0025537,V2CMP_0025537,ACCV2_0040335,,,,,,,,,0.0,0.0,CENSORED,2026-03-02T16:12:33.711202,2026-03-02T16:34:33.711202
CSH_V2CMP_0025538,V2CMP_0025538,ACCV2_0038660,V2_ZID_015,Panipat / Karnal,Panipat,Haryana,ATM_V2_ZID_015_067,29.342692,77.022191,0.0,21859.21,0.0,FROZEN,2026-03-17T20:34:15.117746,2026-03-17T20:41:15.117746
CSH_V2CMP_0025539,V2CMP_0025539,ACCV2_0042658,V2_ZID_061,Gaya / Bodh Gaya,Gaya,Bihar,ATM_V2_ZID_061_050,24.855452,85.017061,94437.89,0.0,0.0,COMPLETED,2026-03-11T09:09:41.152800,2026-03-11T09:36:41.152800
CSH_V2CMP_0025540,V2CMP_0025540,ACCV2_0014698,V2_ZID_115,Udupi,Udupi,Karnataka,ATM_V2_ZID_115_035,13.307925,74.810723,48645.52,0.0,0.0,COMPLETED,2026-03-18T18:35:18.465791,2026-03-18T18:55:18.465791
CSH_V2CMP_0025541,V2CMP_0025541,ACCV2_0023305,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_053,19.040584,72.883432,5137.13,0.0,0.0,COMPLETED,2026-03-10T18:52:33.975224,2026-03-10T19:03:33.975224
CSH_V2CMP_0025542,V2CMP_0025542,ACCV2_0031907,,,,,,,,,0.0,0.0,CENSORED,2026-03-15T03:17:30.962373,2026-03-15T03:43:30.962373
CSH_V2CMP_0025543,V2CMP_0025543,ACCV2_0000336,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_077,12.903955,74.903288,37678.58,0.0,0.0,COMPLETED,2026-03-25T00:28:45.987037,2026-03-25T00:52:45.987037
CSH_V2CMP_0025544,V2CMP_0025544,ACCV2_0026153,V2_ZID_070,Siliguri,Darjeeling,West Bengal,ATM_V2_ZID_070_018,26.702894,88.315622,14105.58,0.0,0.0,COMPLETED,2026-03-15T14:53:28.000538,2026-03-15T15:01:28.000538
CSH_V2CMP_0025545,V2CMP_0025545,ACCV2_0031940,V2_ZID_064,Deoghar,Deoghar,Jharkhand,ATM_V2_ZID_064_048,24.485545,86.678096,11241.78,0.0,0.0,COMPLETED,2026-03-19T23:47:27.328717,2026-03-19T23:57:27.328717
CSH_V2CMP_0025546,V2CMP_0025546,ACCV2_0036903,V2_ZID_073,Bhopal MP Nagar,Bhopal,Madhya Pradesh,ATM_V2_ZID_073_074,23.324449,77.402345,33848.79,0.0,0.0,COMPLETED,2026-03-05T23:18:57.808142,2026-03-05T23:45:57.808142
CSH_V2CMP_0025547,V2CMP_0025547,ACCV2_0021424,V2_ZID_108,Jammu Bakshi Nagar,Jammu,Jammu & Kashmir,ATM_V2_ZID_108_060,32.746105,74.817417,106227.32,0.0,0.0,COMPLETED,2026-03-16T16:30:27.559203,2026-03-16T16:52:27.559203
CSH_V2CMP_0025548,V2CMP_0025548,ACCV2_0019127,,,,,,,,,0.0,0.0,CENSORED,2026-03-25T19:11:58.965991,2026-03-25T19:18:58.965991
CSH_V2CMP_0025549,V2CMP_0025549,ACCV2_0037933,V2_ZID_008,Faridabad NIT,Faridabad,Haryana,ATM_V2_ZID_008_047,28.467445,77.238767,76605.31,0.0,0.0,COMPLETED,2026-03-09T18:46:21.086305,2026-03-09T18:59:21.086305
CSH_V2CMP_0025550,V2CMP_0025550,ACCV2_0020845,V2_ZID_019,Bengaluru MG Road,Bengaluru Urban,Karnataka,ATM_V2_ZID_019_020,12.908471,77.52198,1481166.46,0.0,0.0,COMPLETED,2026-03-15T18:54:57.614596,2026-03-15T19:05:57.614596
CSH_V2CMP_0025551,V2CMP_0025551,ACCV2_0012586,,,,,,,,,0.0,0.0,CENSORED,2026-03-13T12:30:44.687271,2026-03-13T12:35:44.687271
CSH_V2CMP_0025552,V2CMP_0025552,ACCV2_0034553,V2_ZID_067,Bhubaneswar Jaydev Vihar,Khordha,Odisha,ATM_V2_ZID_067_010,20.286413,85.779664,20710.0,0.0,0.0,COMPLETED,2026-03-10T12:10:54.556700,2026-03-10T12:26:54.556700
CSH_V2CMP_0025553,V2CMP_0025553,ACCV2_0007595,V2_ZID_114,Palakkad / Malappuram,Palakkad,Kerala,ATM_V2_ZID_114_002,10.809866,76.710105,7534.05,0.0,0.0,COMPLETED,2026-03-06T09:57:12.158636,2026-03-06T10:27:12.158636
CSH_V2CMP_0025554,V2CMP_0025554,ACCV2_0042341,V2_ZID_098,Ludhiana Feroze Gandhi Market,Ludhiana,Punjab,ATM_V2_ZID_098_068,30.824454,75.899184,141308.46,0.0,0.0,COMPLETED,2026-03-27T19:59:38.152286,2026-03-27T20:09:38.152286
CSH_V2CMP_0025555,V2CMP_0025555,ACCV2_0003488,V2_ZID_115,Udupi,Udupi,Karnataka,ATM_V2_ZID_115_037,13.419955,74.685197,39326.09,0.0,0.0,COMPLETED,2026-03-30T18:17:11.890211,2026-03-30T18:40:11.890211
CSH_V2CMP_0025556,V2CMP_0025556,ACCV2_0002463,V2_ZID_019,Bengaluru MG Road,Bengaluru Urban,Karnataka,ATM_V2_ZID_019_014,12.938744,77.623619,13940.89,0.0,0.0,COMPLETED,2026-03-09T15:07:28.832412,2026-03-09T15:30:28.832412
CSH_V2CMP_0025557,V2CMP_0025557,ACCV2_0033753,V2_ZID_050,Jaipur C-Scheme / Malviya Nagar,Jaipur,Rajasthan,ATM_V2_ZID_050_018,26.935743,75.748074,99720.55,0.0,0.0,COMPLETED,2026-03-13T15:34:07.622483,2026-03-13T16:03:07.622483
CSH_V2CMP_0025558,V2CMP_0025558,ACCV2_0001078,V2_ZID_068,Cuttack Buxi Bazar,Cuttack,Odisha,ATM_V2_ZID_068_047,20.44892,85.911156,19156.07,0.0,0.0,COMPLETED,2026-03-17T07:13:49.127252,2026-03-17T07:36:49.127252
CSH_V2CMP_0025559,V2CMP_0025559,ACCV2_0022281,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_021,12.799127,74.841184,58047.6,0.0,0.0,COMPLETED,2026-03-18T10:29:56.712023,2026-03-18T10:49:56.712023
CSH_V2CMP_0025560,V2CMP_0025560,ACCV2_0013847,V2_ZID_057,Kolkata Salt Lake,North 24 Parganas,West Bengal,ATM_V2_ZID_057_039,22.59755,88.381029,128250.16,0.0,0.0,COMPLETED,2026-03-24T11:35:36.792901,2026-03-24T12:02:36.792901
CSH_V2CMP_0025561,V2CMP_0025561,ACCV2_0028317,V2_ZID_024,Chennai OMR IT Corridor,Chennai,Tamil Nadu,ATM_V2_ZID_024_041,12.973633,80.199012,21641.22,0.0,0.0,COMPLETED,2026-03-15T13:22:01.041103,2026-03-15T13:51:01.041103
CSH_V2CMP_0025562,V2CMP_0025562,ACCV2_0029106,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_054,12.840264,74.792866,389084.74,0.0,0.0,COMPLETED,2026-03-20T09:40:35.691087,2026-03-20T10:08:35.691087
CSH_V2CMP_0025563,V2CMP_0025563,ACCV2_0010393,V2_ZID_038,Kurnool / Anantapur,Kurnool,Andhra Pradesh,ATM_V2_ZID_038_073,15.751366,78.014556,5311.27,0.0,0.0,COMPLETED,2026-03-20T19:55:13.070624,2026-03-20T20:23:13.070624
CSH_V2CMP_0025564,V2CMP_0025564,VICT_0068650,,,,,,,,,0.0,0.0,CENSORED,2026-03-06T06:13:59,2026-03-06T06:38:59
CSH_V2CMP_0025565,V2CMP_0025565,ACCV2_0026624,V2_ZID_094,Tezpur / Nagaon,Sonitpur,Assam,ATM_V2_ZID_094_073,26.650226,92.77175,41429.97,0.0,0.0,COMPLETED,2026-03-23T21:55:08.572875,2026-03-23T22:03:08.572875
CSH_V2CMP_0025566,V2CMP_0025566,ACCV2_0024498,V2_ZID_076,Gwalior Lashkar,Gwalior,Madhya Pradesh,ATM_V2_ZID_076_016,26.216744,78.158195,0.0,28040.94,0.0,FROZEN,2026-03-19T15:40:18.012789,2026-03-19T16:09:18.012789
CSH_V2CMP_0025567,V2CMP_0025567,ACCV2_0002444,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_074,19.13929,72.843321,14435.74,0.0,0.0,COMPLETED,2026-03-19T05:28:16.802517,2026-03-19T05:51:16.802517
CSH_V2CMP_0025568,V2CMP_0025568,ACCV2_0031229,V2_ZID_116,Kakinada / Rajahmundry,East Godavari,Andhra Pradesh,ATM_V2_ZID_116_079,17.019819,82.317946,154055.09,0.0,0.0,COMPLETED,2026-03-08T14:05:27.069361,2026-03-08T14:19:27.069361
CSH_V2CMP_0025569,V2CMP_0025569,ACCV2_0022939,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_024,15.446957,73.858267,22113.9,0.0,0.0,COMPLETED,2026-03-12T21:59:06.720689,2026-03-12T22:12:06.720689
CSH_V2CMP_0025570,V2CMP_0025570,ACCV2_0005647,V2_ZID_065,Ranchi City,Ranchi,Jharkhand,ATM_V2_ZID_065_004,23.32678,85.252575,40734.14,0.0,0.0,COMPLETED,2026-03-25T09:41:35.680483,2026-03-25T10:07:35.680483
CSH_V2CMP_0025571,V2CMP_0025571,ACCV2_0038869,V2_ZID_099,Jalandhar Model Town,Jalandhar,Punjab,ATM_V2_ZID_099_003,31.304452,75.594057,118860.76,155090.66,0.0,PARTIAL_FREEZE,2026-03-15T21:08:18.335516,2026-03-15T21:28:18.335516
CSH_V2CMP_0025572,V2CMP_0025572,ACCV2_0038954,V2_ZID_098,Ludhiana Feroze Gandhi Market,Ludhiana,Punjab,ATM_V2_ZID_098_073,30.919029,75.785408,5155.16,5448.81,0.0,PARTIAL_FREEZE,2026-03-14T22:23:46.613271,2026-03-14T22:30:46.613271
CSH_V2CMP_0025573,V2CMP_0025573,ACCV2_0018079,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_010,19.092108,72.813578,324062.06,0.0,0.0,COMPLETED,2026-03-19T22:02:45.379506,2026-03-19T22:08:45.379506
CSH_V2CMP_0025574,V2CMP_0025574,ACCV2_0022788,V2_ZID_099,Jalandhar Model Town,Jalandhar,Punjab,ATM_V2_ZID_099_019,31.375905,75.49723,70228.26,0.0,0.0,COMPLETED,2026-03-02T19:13:25.697652,2026-03-02T19:39:25.697652
CSH_V2CMP_0025575,V2CMP_0025575,ACCV2_0027749,V2_ZID_070,Siliguri,Darjeeling,West Bengal,ATM_V2_ZID_070_026,26.720806,88.45778,61316.4,0.0,0.0,COMPLETED,2026-03-08T14:20:05.545697,2026-03-08T14:39:05.545697
CSH_V2CMP_0025576,V2CMP_0025576,ACCV2_0018164,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_023,12.847588,74.842185,134203.31,0.0,0.0,COMPLETED,2026-03-14T14:10:58.127189,2026-03-14T14:16:58.127189
CSH_V2CMP_0025577,V2CMP_0025577,ACCV2_0039360,V2_ZID_075,Jabalpur Napier Town,Jabalpur,Madhya Pradesh,ATM_V2_ZID_075_067,23.131104,80.003478,59157.83,90077.06,0.0,PARTIAL_FREEZE,2026-03-28T07:56:57.174276,2026-03-28T08:18:57.174276
CSH_V2CMP_0025578,V2CMP_0025578,ACCV2_0012851,V2_ZID_002,South Delhi / Saket,South Delhi,Delhi,ATM_V2_ZID_002_006,28.548968,77.191001,440786.75,0.0,0.0,COMPLETED,2026-03-14T10:25:51.904577,2026-03-14T10:51:51.904577
CSH_V2CMP_0025579,V2CMP_0025579,ACCV2_0041655,V2_ZID_115,Udupi,Udupi,Karnataka,ATM_V2_ZID_115_049,13.319301,74.764734,7973.72,0.0,7973.72,REVERSED,2026-03-10T21:12:15.313555,2026-03-10T21:21:15.313555
CSH_V2CMP_0025580,V2CMP_0025580,ACCV2_0006961,V2_ZID_031,Visakhapatnam Steel Plant Area,Visakhapatnam,Andhra Pradesh,ATM_V2_ZID_031_050,17.631035,83.289072,72182.85,0.0,0.0,COMPLETED,2026-03-24T02:41:39.968529,2026-03-24T03:05:39.968529
CSH_V2CMP_0025581,V2CMP_0025581,ACCV2_0039769,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_020,19.066236,72.859861,763109.14,0.0,0.0,COMPLETED,2026-03-14T14:36:54.159629,2026-03-14T14:48:54.159629
CSH_V2CMP_0025582,V2CMP_0025582,ACCV2_0031531,V2_ZID_031,Visakhapatnam Steel Plant Area,Visakhapatnam,Andhra Pradesh,ATM_V2_ZID_031_059,17.65417,83.227024,82601.62,0.0,0.0,COMPLETED,2026-03-19T23:04:31.693084,2026-03-19T23:16:31.693084
CSH_V2CMP_0025583,V2CMP_0025583,ACCV2_0039029,V2_ZID_013,Agra Sanjay Place,Agra,Uttar Pradesh,ATM_V2_ZID_013_031,27.163702,77.991512,21153.3,0.0,0.0,COMPLETED,2026-03-07T09:39:03.211210,2026-03-07T10:05:03.211210
CSH_V2CMP_0025584,V2CMP_0025584,ACCV2_0000745,V2_ZID_006,Mathura / Vrindavan,Mathura,Uttar Pradesh,ATM_V2_ZID_006_046,27.519009,77.620601,40592.65,0.0,0.0,COMPLETED,2026-03-30T19:37:34.318499,2026-03-30T19:53:34.318499
CSH_V2CMP_0025585,V2CMP_0025585,ACCV2_0036376,V2_ZID_007,Ghaziabad Vaishali,Ghaziabad,Uttar Pradesh,ATM_V2_ZID_007_076,28.674536,77.354215,17249.93,0.0,0.0,COMPLETED,2026-03-30T15:07:48.841767,2026-03-30T15:12:48.841767
CSH_V2CMP_0025586,V2CMP_0025586,ACCV2_0042621,V2_ZID_009,Lucknow Hazratganj,Lucknow,Uttar Pradesh,ATM_V2_ZID_009_038,26.821639,80.980368,750764.32,0.0,0.0,COMPLETED,2026-03-17T10:56:05.261993,2026-03-17T11:05:05.261993
CSH_V2CMP_0025587,V2CMP_0025587,ACCV2_0011693,V2_ZID_062,Bhagalpur,Bhagalpur,Bihar,ATM_V2_ZID_062_008,25.16545,87.045981,4836.7,3923.52,0.0,PARTIAL_FREEZE,2026-03-24T20:40:59.379973,2026-03-24T20:59:59.379973
CSH_V2CMP_0025588,V2CMP_0025588,ACCV2_0027487,V2_ZID_035,Warangal City,Hanumakonda,Telangana,ATM_V2_ZID_035_071,17.962574,79.593545,52739.41,0.0,0.0,COMPLETED,2026-03-21T20:35:34.212763,2026-03-21T20:58:34.212763
CSH_V2CMP_0025589,V2CMP_0025589,ACCV2_0037321,V2_ZID_067,Bhubaneswar Jaydev Vihar,Khordha,Odisha,ATM_V2_ZID_067_012,20.242018,85.840697,110010.71,0.0,0.0,COMPLETED,2026-03-27T20:51:13.466360,2026-03-27T21:18:13.466360
CSH_V2CMP_0025590,V2CMP_0025590,ACCV2_0008102,V2_ZID_083,Bikaner Kotwali,Bikaner,Rajasthan,ATM_V2_ZID_083_039,28.084802,73.389867,46281.47,0.0,0.0,COMPLETED,2026-03-12T20:59:33.706013,2026-03-12T21:10:33.706013
CSH_V2CMP_0025591,V2CMP_0025591,ACCV2_0021853,V2_ZID_041,Mumbai Thane,Thane,Maharashtra,ATM_V2_ZID_041_023,19.26931,73.049445,10190.54,0.0,0.0,COMPLETED,2026-03-23T20:30:16.780817,2026-03-23T20:44:16.780817
CSH_V2CMP_0025592,V2CMP_0025592,ACCV2_0018954,V2_ZID_101,Bathinda,Bathinda,Punjab,ATM_V2_ZID_101_070,30.186783,74.987396,3566.81,3316.91,0.0,PARTIAL_FREEZE,2026-03-20T03:42:29.407365,2026-03-20T04:07:29.407365
CSH_V2CMP_0025593,V2CMP_0025593,ACCV2_0038101,V2_ZID_065,Ranchi City,Ranchi,Jharkhand,ATM_V2_ZID_065_049,23.403063,85.381378,40173.42,0.0,0.0,COMPLETED,2026-03-25T07:32:49.788773,2026-03-25T07:54:49.788773
CSH_V2CMP_0025594,V2CMP_0025594,ACCV2_0017267,V2_ZID_009,Lucknow Hazratganj,Lucknow,Uttar Pradesh,ATM_V2_ZID_009_058,26.91835,80.88363,33946.35,0.0,0.0,COMPLETED,2026-03-09T11:05:40.964145,2026-03-09T11:31:40.964145
CSH_V2CMP_0025595,V2CMP_0025595,ACCV2_0039768,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_013,12.886959,74.832129,323271.02,0.0,0.0,COMPLETED,2026-03-20T11:16:52.950935,2026-03-20T11:38:52.950935
CSH_V2CMP_0025596,V2CMP_0025596,ACCV2_0012413,V2_ZID_103,Hisar,Hisar,Haryana,ATM_V2_ZID_103_064,29.18442,75.646425,7197.84,0.0,0.0,COMPLETED,2026-03-14T01:07:17.732306,2026-03-14T01:18:17.732306
CSH_V2CMP_0025597,V2CMP_0025597,VICT_0068683,V2_ZID_058,Kolkata Esplanade,Kolkata,West Bengal,ATM_V2_ZID_058_072,22.579219,88.387572,0.0,136243.49,0.0,FROZEN,2026-03-26T21:48:49.937852,2026-03-26T22:10:49.937852
CSH_V2CMP_0025598,V2CMP_0025598,ACCV2_0014342,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_067,12.898122,74.884882,1907.8,3949.35,0.0,PARTIAL_FREEZE,2026-03-04T10:55:19.690759,2026-03-04T11:05:19.690759
CSH_V2CMP_0025599,V2CMP_0025599,ACCV2_0015908,,,,,,,,,0.0,0.0,CENSORED,2026-04-01T20:45:15.154844,2026-04-01T21:05:15.154844
CSH_V2CMP_0025600,V2CMP_0025600,ACCV2_0000198,V2_ZID_064,Deoghar,Deoghar,Jharkhand,ATM_V2_ZID_064_006,24.545465,86.679513,17763.26,0.0,0.0,COMPLETED,2026-03-27T20:50:51.785729,2026-03-27T21:19:51.785729
CSH_V2CMP_0025601,V2CMP_0025601,ACCV2_0043058,V2_ZID_017,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,ATM_V2_ZID_017_054,29.437817,77.762916,21107.69,0.0,0.0,COMPLETED,2026-03-24T12:34:30.240421,2026-03-24T12:40:30.240421
CSH_V2CMP_0025602,V2CMP_0025602,ACCV2_0042481,V2_ZID_053,Udaipur / Bhilwara,Udaipur,Rajasthan,ATM_V2_ZID_053_069,24.577249,73.674456,452160.97,0.0,0.0,COMPLETED,2026-03-26T14:13:02.504185,2026-03-26T14:41:02.504185
CSH_V2CMP_0025603,V2CMP_0025603,ACCV2_0000115,V2_ZID_016,Rohtak / Jhajjar,Rohtak,Haryana,ATM_V2_ZID_016_043,28.95296,76.563329,24106.52,0.0,0.0,COMPLETED,2026-03-20T09:20:10.141705,2026-03-20T09:26:10.141705
CSH_V2CMP_0025604,V2CMP_0025604,ACCV2_0010394,V2_ZID_013,Agra Sanjay Place,Agra,Uttar Pradesh,ATM_V2_ZID_013_010,27.219322,78.012072,75373.55,0.0,0.0,COMPLETED,2026-03-28T13:33:11.625901,2026-03-28T13:54:11.625901
CSH_V2CMP_0025605,V2CMP_0025605,ACCV2_0006640,V2_ZID_088,Dibrugarh,Dibrugarh,Assam,ATM_V2_ZID_088_007,27.453956,94.907336,1879.8,2027.2,0.0,PARTIAL_FREEZE,2026-03-06T20:33:00.160705,2026-03-06T21:03:00.160705
CSH_V2CMP_0025606,V2CMP_0025606,ACCV2_0031080,V2_ZID_100,Patiala Leela Bhawan,Patiala,Punjab,ATM_V2_ZID_100_014,30.336545,76.412966,7144.45,0.0,0.0,COMPLETED,2026-03-16T14:17:51.442885,2026-03-16T14:31:51.442885
CSH_V2CMP_0025607,V2CMP_0025607,ACCV2_0020576,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_061,30.43411,76.775015,998.18,0.0,0.0,COMPLETED,2026-03-27T13:58:20.072620,2026-03-27T14:22:20.072620
CSH_V2CMP_0025608,V2CMP_0025608,ACCV2_0030440,V2_ZID_065,Ranchi City,Ranchi,Jharkhand,ATM_V2_ZID_065_031,23.275808,85.37224,42136.01,0.0,0.0,COMPLETED,2026-03-12T08:35:36.963261,2026-03-12T08:44:36.963261
CSH_V2CMP_0025609,V2CMP_0025609,ACCV2_0006777,V2_ZID_048,Vadodara Alkapuri,Vadodara,Gujarat,ATM_V2_ZID_048_078,22.243435,73.23277,20531.42,0.0,0.0,COMPLETED,2026-03-15T14:11:34.238233,2026-03-15T14:39:34.238233
CSH_V2CMP_0025610,V2CMP_0025610,ACCV2_0041016,V2_ZID_080,Jalgaon / Dhule,Jalgaon,Maharashtra,ATM_V2_ZID_080_073,21.046037,75.491002,4965.56,0.0,0.0,COMPLETED,2026-03-31T13:42:10.801913,2026-03-31T14:01:10.801913
CSH_V2CMP_0025611,V2CMP_0025611,ACCV2_0025505,V2_ZID_069,Dhenkanal / Angul,Dhenkanal,Odisha,ATM_V2_ZID_069_075,20.65108,85.670761,25999.06,0.0,0.0,COMPLETED,2026-03-14T16:40:58.771893,2026-03-14T16:45:58.771893
CSH_V2CMP_0025612,V2CMP_0025612,ACCV2_0040277,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_058,15.463044,73.874523,7622.46,0.0,0.0,COMPLETED,2026-03-30T15:42:06.982137,2026-03-30T16:09:06.982137
CSH_V2CMP_0025613,V2CMP_0025613,ACCV2_0002860,V2_ZID_063,Jamtara,Jamtara,Jharkhand,ATM_V2_ZID_063_030,23.922457,86.826495,14119.72,0.0,0.0,COMPLETED,2026-03-27T11:36:42.021632,2026-03-27T11:52:42.021632
CSH_V2CMP_0025614,V2CMP_0025614,ACCV2_0040647,V2_ZID_030,Vijayawada Governorpet,Krishna,Andhra Pradesh,ATM_V2_ZID_030_049,16.495314,80.568934,33126.9,0.0,0.0,COMPLETED,2026-03-18T09:53:02.959138,2026-03-18T10:18:02.959138
CSH_V2CMP_0025615,V2CMP_0025615,ACCV2_0016879,V2_ZID_031,Visakhapatnam Steel Plant Area,Visakhapatnam,Andhra Pradesh,ATM_V2_ZID_031_076,17.729947,83.271707,45936.16,0.0,0.0,COMPLETED,2026-03-27T22:58:11.259294,2026-03-27T23:25:11.259294
CSH_V2CMP_0025616,V2CMP_0025616,ACCV2_0035318,V2_ZID_120,Srikakulam / Ichapur,Srikakulam,Andhra Pradesh,ATM_V2_ZID_120_050,18.35047,83.886706,10007.02,0.0,0.0,COMPLETED,2026-03-22T11:57:55.959449,2026-03-22T12:24:55.959449
CSH_V2CMP_0025617,V2CMP_0025617,ACCV2_0020934,V2_ZID_091,Imphal Paona Bazaar,Imphal West,Manipur,ATM_V2_ZID_091_002,24.771293,93.90213,104628.69,0.0,0.0,COMPLETED,2026-03-14T23:22:21.188437,2026-03-14T23:32:21.188437
CSH_V2CMP_0025618,V2CMP_0025618,ACCV2_0010281,V2_ZID_055,Bharatpur,Bharatpur,Rajasthan,ATM_V2_ZID_055_031,27.172245,77.542369,13151.53,22704.87,0.0,PARTIAL_FREEZE,2026-03-19T14:31:26.231486,2026-03-19T14:44:26.231486
CSH_V2CMP_0025619,V2CMP_0025619,ACCV2_0000564,V2_ZID_114,Palakkad / Malappuram,Palakkad,Kerala,ATM_V2_ZID_114_028,10.853634,76.609294,4275.59,0.0,0.0,COMPLETED,2026-03-10T05:58:43.947671,2026-03-10T06:24:43.947671
CSH_V2CMP_0025620,V2CMP_0025620,ACCV2_0022821,V2_ZID_047,Surat Varachha,Surat,Gujarat,ATM_V2_ZID_047_015,21.12913,72.753106,61575.43,0.0,0.0,COMPLETED,2026-03-31T14:33:29.103676,2026-03-31T14:44:29.103676
CSH_V2CMP_0025621,V2CMP_0025621,ACCV2_0007699,V2_ZID_071,Asansol Burnpur,Paschim Bardhaman,West Bengal,ATM_V2_ZID_071_079,23.669259,86.98657,10805.95,0.0,0.0,COMPLETED,2026-03-05T00:49:09.483660,2026-03-05T01:14:09.483660
CSH_V2CMP_0025622,V2CMP_0025622,ACCV2_0028692,V2_ZID_018,Meerut Sadar Bazar,Meerut,Uttar Pradesh,ATM_V2_ZID_018_020,28.955765,77.714253,10332.13,0.0,0.0,COMPLETED,2026-03-19T13:01:40.578786,2026-03-19T13:13:40.578786
CSH_V2CMP_0025623,V2CMP_0025623,ACCV2_0001233,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_077,30.317341,76.807989,0.0,35380.36,0.0,FROZEN,2026-03-28T22:53:33.265929,2026-03-28T23:05:33.265929
CSH_V2CMP_0025624,V2CMP_0025624,ACCV2_0028785,V2_ZID_043,Nashik CB Stand,Nashik,Maharashtra,ATM_V2_ZID_043_079,19.933218,73.828729,28647.23,0.0,0.0,COMPLETED,2026-03-25T10:37:03.797237,2026-03-25T11:06:03.797237
