hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,hop_timestamp,available_timestamp,cashout_timestamp,prediction_time,cashout_time,remaining_minutes,prev_hop_time,time_since_prev_hop,reg_hit,reg_sightings,reg_reliability,bank_channel_NEFT,bank_channel_UPI
HOP_CMP_202615790_3,CMP_202615790,3,ACC_002226,ACC_002223,16008.71,2025-02-20T14:43:00,2025-02-20T14:59:00,2025-02-20T15:03:00,2025-02-20 14:59:00,2025-02-20 15:03:00,4.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202615795_1,CMP_202615795,1,ACC_040004,ACC_008246,1917991.93,2025-03-02T10:02:00,2025-03-02T11:25:00,2025-03-02T12:01:00,2025-03-02 11:25:00,2025-03-02 12:01:00,36.0,,0.0,1,156.0,0.5943035148884672,False,False
HOP_CMP_202615796_5,CMP_202615796,5,ACC_009437,ACC_009441,132974.04,2025-03-14T13:28:00,2025-03-14T14:22:00,2025-03-14T16:22:00,2025-03-14 14:22:00,2025-03-14 16:22:00,120.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202615796_2,CMP_202615796,2,ACC_009528,ACC_009432,319436.15,2025-03-14T13:07:00,2025-03-14T14:23:00,2025-03-14T16:22:00,2025-03-14 14:23:00,2025-03-14 16:22:00,119.0,2025-03-14 14:22:00,1.0,0,0.0,0.0,False,True
HOP_CMP_202615796_4,CMP_202615796,4,ACC_009432,ACC_009437,171396.79,2025-03-14T13:11:00,2025-03-14T14:23:00,2025-03-14T16:22:00,2025-03-14 14:23:00,2025-03-14 16:22:00,119.0,2025-03-14 14:23:00,0.0,0,0.0,0.0,True,False
HOP_CMP_202615796_6,CMP_202615796,6,ACC_009441,ACC_008451,121768.14,2025-03-14T13:29:00,2025-03-14T14:36:00,2025-03-14T16:22:00,2025-03-14 14:36:00,2025-03-14 16:22:00,106.0,2025-03-14 14:23:00,13.0,0,0.0,0.0,False,False
HOP_CMP_202615796_1,CMP_202615796,1,ACC_040005,ACC_009528,379944.98,2025-03-14T13:01:00,2025-03-14T14:50:00,2025-03-14T16:22:00,2025-03-14 14:50:00,2025-03-14 16:22:00,92.0,2025-03-14 14:36:00,14.0,0,0.0,0.0,False,False
HOP_CMP_202615796_3,CMP_202615796,3,ACC_009432,ACC_009432,248879.74,2025-03-14T13:09:00,2025-03-14T15:09:00,2025-03-14T16:22:00,2025-03-14 15:09:00,2025-03-14 16:22:00,73.0,2025-03-14 14:50:00,19.0,0,0.0,0.0,False,True
HOP_CMP_202615796_7,CMP_202615796,7,ACC_008451,ACC_009432,121768.14,2025-03-14T14:27:00,2025-03-14T15:51:00,2025-03-14T16:22:00,2025-03-14 15:51:00,2025-03-14 16:22:00,31.0,2025-03-14 15:09:00,42.0,0,0.0,0.0,False,True
HOP_CMP_202615797_2,CMP_202615797,2,ACC_008827,ACC_008684,23428.44,2025-04-12T17:34:00,2025-04-12T18:35:00,2025-04-12T19:52:00,2025-04-12 18:35:00,2025-04-12 19:52:00,77.0,,0.0,1,215.0,0.5693273995074016,True,False
HOP_CMP_202615797_1,CMP_202615797,1,ACC_040006,ACC_008827,30797.17,2025-04-12T17:28:00,2025-04-12T19:06:00,2025-04-12T19:52:00,2025-04-12 19:06:00,2025-04-12 19:52:00,46.0,2025-04-12 18:35:00,31.0,1,47.0,0.4924108039551965,False,True
HOP_CMP_202615797_3,CMP_202615797,3,ACC_008684,ACC_008785,23428.44,2025-04-12T17:50:00,2025-04-12T19:29:00,2025-04-12T19:52:00,2025-04-12 19:29:00,2025-04-12 19:52:00,23.0,2025-04-12 19:06:00,23.0,1,1.0,0.16666666666670527,False,False
HOP_CMP_202615802_2,CMP_202615802,2,ACC_007450,ACC_007443,15808.43,2025-03-20T13:26:00,2025-03-20T14:10:00,2025-03-20T18:28:00,2025-03-20 14:10:00,2025-03-20 18:28:00,258.0,,0.0,1,46.0,0.538327093102809,False,True
HOP_CMP_202615802_1,CMP_202615802,1,ACC_040011,ACC_007450,15808.43,2025-03-20T13:25:00,2025-03-20T14:23:00,2025-03-20T18:28:00,2025-03-20 14:23:00,2025-03-20 18:28:00,245.0,2025-03-20 14:10:00,13.0,1,8.0,0.4271144120541136,True,False
HOP_CMP_202615803_2,CMP_202615803,2,ACC_003856,ACC_003854,913222.48,2025-04-03T11:42:00,2025-04-03T12:01:00,2025-04-03T17:39:00,2025-04-03 12:01:00,2025-04-03 17:39:00,338.0,,0.0,0,0.0,0.0,False,True
HOP_CMP_202615803_1,CMP_202615803,1,ACC_040012,ACC_003856,1368813.74,2025-04-03T11:25:00,2025-04-03T12:03:00,2025-04-03T17:39:00,2025-04-03 12:03:00,2025-04-03 17:39:00,336.0,2025-04-03 12:01:00,2.0,0,0.0,0.0,False,False
HOP_CMP_202615803_3,CMP_202615803,3,ACC_003854,ACC_003969,804377.62,2025-04-03T11:43:00,2025-04-03T13:31:00,2025-04-03T17:39:00,2025-04-03 13:31:00,2025-04-03 17:39:00,248.0,2025-04-03 12:03:00,88.0,0,0.0,0.0,True,False
HOP_CMP_202615803_4,CMP_202615803,4,ACC_003969,ACC_003856,804377.62,2025-04-03T12:26:00,2025-04-03T14:17:00,2025-04-03T17:39:00,2025-04-03 14:17:00,2025-04-03 17:39:00,202.0,2025-04-03 13:31:00,46.0,0,0.0,0.0,False,True
HOP_CMP_202615805_2,CMP_202615805,2,ACC_010422,ACC_010419,3014.16,2025-04-23T22:10:00,2025-04-23T22:44:00,2025-04-23T23:30:00,2025-04-23 22:44:00,2025-04-23 23:30:00,46.0,,0.0,1,64.0,0.7246264225635346,True,False
HOP_CMP_202615805_1,CMP_202615805,1,ACC_040014,ACC_010422,5714.61,2025-04-23T22:09:00,2025-04-23T22:51:00,2025-04-23T23:30:00,2025-04-23 22:51:00,2025-04-23 23:30:00,39.0,2025-04-23 22:44:00,7.0,1,19.0,0.6345251672525798,False,True
HOP_CMP_202615805_3,CMP_202615805,3,ACC_010419,ACC_010419,3014.16,2025-04-23T22:15:00,2025-04-23T22:58:00,2025-04-23T23:30:00,2025-04-23 22:58:00,2025-04-23 23:30:00,32.0,2025-04-23 22:51:00,7.0,1,64.0,0.7246264225635346,True,False
HOP_CMP_202615808_2,CMP_202615808,2,ACC_018320,ACC_018318,136631.35,2025-03-25T11:10:00,2025-03-25T11:28:00,2025-03-25T13:54:00,2025-03-25 11:28:00,2025-03-25 13:54:00,146.0,,0.0,1,277.0,0.6551495693013858,False,True
HOP_CMP_202615808_4,CMP_202615808,4,ACC_018326,ACC_023485,77824.38,2025-03-25T11:20:00,2025-03-25T12:41:00,2025-03-25T13:54:00,2025-03-25 12:41:00,2025-03-25 13:54:00,73.0,2025-03-25 11:28:00,73.0,1,1.0,0.16666666666670527,False,True
HOP_CMP_202615808_1,CMP_202615808,1,ACC_040017,ACC_018320,152224.26,2025-03-25T11:09:00,2025-03-25T12:57:00,2025-03-25T13:54:00,2025-03-25 12:57:00,2025-03-25 13:54:00,57.0,2025-03-25 12:41:00,16.0,1,59.0,0.6352572260790001,False,False
HOP_CMP_202615808_3,CMP_202615808,3,ACC_018318,ACC_018326,77824.38,2025-03-25T11:13:00,2025-03-25T13:03:00,2025-03-25T13:54:00,2025-03-25 13:03:00,2025-03-25 13:54:00,51.0,2025-03-25 12:57:00,6.0,1,13.0,0.5674681696325066,False,False
HOP_CMP_202615809_1,CMP_202615809,1,ACC_040018,ACC_019490,6820.75,2025-01-21T18:03:00,2025-01-21T18:26:00,2025-01-21T18:38:00,2025-01-21 18:26:00,2025-01-21 18:38:00,12.0,,0.0,1,23.0,0.555423165160463,True,False
HOP_CMP_202615816_2,CMP_202615816,2,ACC_006794,ACC_006752,29566.2,2025-02-20T19:23:00,2025-02-20T20:26:00,2025-02-20T20:35:00,2025-02-20 20:26:00,2025-02-20 20:35:00,9.0,,0.0,1,16.0,0.5479683956644408,False,True
HOP_CMP_202615818_1,CMP_202615818,1,ACC_040027,ACC_020293,59787.09,2025-04-06T17:54:00,2025-04-06T18:32:00,2025-04-06T19:09:00,2025-04-06 18:32:00,2025-04-06 19:09:00,37.0,,0.0,1,2.0,0.23984454701898333,True,False
HOP_CMP_202615821_1,CMP_202615821,1,ACC_040030,ACC_008686,1038329.95,2025-02-06T17:29:00,2025-02-06T17:44:00,2025-02-06T18:00:00,2025-02-06 17:44:00,2025-02-06 18:00:00,16.0,,0.0,1,35.0,0.5471661365319554,True,False
HOP_CMP_202615823_2,CMP_202615823,2,ACC_017967,ACC_017968,5877.64,2025-04-10T15:26:00,2025-04-10T15:41:00,2025-04-10T18:47:00,2025-04-10 15:41:00,2025-04-10 18:47:00,186.0,,0.0,1,100.0,0.5462998197557158,True,False
HOP_CMP_202615823_3,CMP_202615823,3,ACC_017968,ACC_017968,4001.71,2025-04-10T16:02:00,2025-04-10T17:02:00,2025-04-10T18:47:00,2025-04-10 17:02:00,2025-04-10 18:47:00,105.0,2025-04-10 15:41:00,81.0,1,100.0,0.5462998197557158,True,False
HOP_CMP_202615823_1,CMP_202615823,1,ACC_040032,ACC_017967,9631.59,2025-04-10T15:22:00,2025-04-10T17:08:00,2025-04-10T18:47:00,2025-04-10 17:08:00,2025-04-10 18:47:00,99.0,2025-04-10 17:02:00,6.0,1,284.0,0.5868722513185801,False,False
HOP_CMP_202615823_4,CMP_202615823,4,ACC_017968,ACC_018159,2361.47,2025-04-10T16:44:00,2025-04-10T17:13:00,2025-04-10T18:47:00,2025-04-10 17:13:00,2025-04-10 18:47:00,94.0,2025-04-10 17:08:00,5.0,1,36.0,0.5341060817916988,False,False
HOP_CMP_202615824_1,CMP_202615824,1,ACC_040033,ACC_021730,8597.02,2025-04-29T14:47:00,2025-04-29T15:09:00,2025-04-29T15:46:00,2025-04-29 15:09:00,2025-04-29 15:46:00,37.0,,0.0,1,310.0,0.5217528727895043,False,False
HOP_CMP_202615827_1,CMP_202615827,1,ACC_040036,ACC_013468,27808.22,2025-01-31T15:23:00,2025-01-31T16:36:00,2025-01-31T17:34:00,2025-01-31 16:36:00,2025-01-31 17:34:00,58.0,,0.0,1,188.0,0.4960257754926571,True,False
HOP_CMP_202615827_2,CMP_202615827,2,ACC_013468,ACC_013469,18819.18,2025-01-31T15:35:00,2025-01-31T17:21:00,2025-01-31T17:34:00,2025-01-31 17:21:00,2025-01-31 17:34:00,13.0,2025-01-31 16:36:00,45.0,1,68.0,0.525454172069317,False,True
HOP_CMP_202615829_2,CMP_202615829,2,ACC_000782,ACC_000783,95991.01,2025-01-23T08:54:00,2025-01-23T09:49:00,2025-01-23T10:27:00,2025-01-23 09:49:00,2025-01-23 10:27:00,38.0,,0.0,1,90.0,0.5803709983998623,True,False
HOP_CMP_202615829_1,CMP_202615829,1,ACC_040038,ACC_000782,124399.99,2025-01-23T08:53:00,2025-01-23T10:13:00,2025-01-23T10:27:00,2025-01-23 10:13:00,2025-01-23 10:27:00,14.0,2025-01-23 09:49:00,24.0,1,202.0,0.5708912070341017,False,False
HOP_CMP_202615829_5,CMP_202615829,5,ACC_000782,ACC_000782,71062.38,2025-01-23T10:04:00,2025-01-23T10:26:00,2025-01-23T10:27:00,2025-01-23 10:26:00,2025-01-23 10:27:00,1.0,2025-01-23 10:13:00,13.0,1,202.0,0.5708912070341017,True,False
HOP_CMP_202615834_2,CMP_202615834,2,ACC_021730,ACC_021735,19916.01,2025-02-22T16:20:00,2025-02-22T17:24:00,2025-02-22T18:03:00,2025-02-22 17:24:00,2025-02-22 18:03:00,39.0,,0.0,1,21.0,0.5348858596287844,False,False
HOP_CMP_202615834_1,CMP_202615834,1,ACC_040043,ACC_021730,19916.01,2025-02-22T16:17:00,2025-02-22T17:49:00,2025-02-22T18:03:00,2025-02-22 17:49:00,2025-02-22 18:03:00,14.0,2025-02-22 17:24:00,25.0,1,310.0,0.5217528727895043,False,True
HOP_CMP_202615846_3,CMP_202615846,3,ACC_008480,ACC_008480,9270.75,2025-03-09T21:04:00,2025-03-09T21:32:00,2025-03-09T21:46:00,2025-03-09 21:32:00,2025-03-09 21:46:00,14.0,,0.0,1,164.0,0.6016430182948118,False,False
HOP_CMP_202615850_1,CMP_202615850,1,ACC_040059,ACC_021978,7746.72,2025-04-08T12:54:00,2025-04-08T13:31:00,2025-04-08T14:31:00,2025-04-08 13:31:00,2025-04-08 14:31:00,60.0,,0.0,0,0.0,0.0,False,True
HOP_CMP_202615850_2,CMP_202615850,2,ACC_021978,ACC_022122,7746.72,2025-04-08T13:01:00,2025-04-08T13:47:00,2025-04-08T14:31:00,2025-04-08 13:47:00,2025-04-08 14:31:00,44.0,2025-04-08 13:31:00,16.0,0,0.0,0.0,True,False
HOP_CMP_202615851_1,CMP_202615851,1,ACC_040060,ACC_023869,42684.09,2025-01-13T20:33:00,2025-01-13T21:11:00,2025-01-13T21:13:00,2025-01-13 21:11:00,2025-01-13 21:13:00,2.0,,0.0,1,10.0,0.4129052701369436,True,False
HOP_CMP_202615852_3,CMP_202615852,3,ACC_016978,ACC_016972,55524.39,2025-02-15T13:48:00,2025-02-15T14:04:00,2025-02-15T14:23:00,2025-02-15 14:04:00,2025-02-15 14:23:00,19.0,,0.0,1,43.0,0.5825960100494919,False,True
HOP_CMP_202615856_1,CMP_202615856,1,ACC_040065,ACC_004284,407257.13,2025-03-18T15:50:00,2025-03-18T16:07:00,2025-03-18T16:45:00,2025-03-18 16:07:00,2025-03-18 16:45:00,38.0,,0.0,1,259.0,0.6358991523785944,False,False
HOP_CMP_202615858_1,CMP_202615858,1,ACC_040067,ACC_013895,9079.74,2025-04-08T12:27:00,2025-04-08T13:01:00,2025-04-08T13:28:00,2025-04-08 13:01:00,2025-04-08 13:28:00,27.0,,0.0,1,82.0,0.602593777075345,False,False
HOP_CMP_202615861_1,CMP_202615861,1,ACC_040070,ACC_005409,23572.07,2025-01-06T16:35:00,2025-01-06T17:07:00,2025-01-06T17:54:00,2025-01-06 17:07:00,2025-01-06 17:54:00,47.0,,0.0,1,1.0,0.16666666666670527,False,False
HOP_CMP_202615861_3,CMP_202615861,3,ACC_012614,ACC_012612,14720.62,2025-01-06T16:43:00,2025-01-06T17:16:00,2025-01-06T17:54:00,2025-01-06 17:16:00,2025-01-06 17:54:00,38.0,2025-01-06 17:07:00,9.0,1,77.0,0.5329827356253376,True,False
HOP_CMP_202615861_4,CMP_202615861,4,ACC_012612,ACC_012788,9473.35,2025-01-06T16:44:00,2025-01-06T17:46:00,2025-01-06T17:54:00,2025-01-06 17:46:00,2025-01-06 17:54:00,8.0,2025-01-06 17:16:00,30.0,1,1.0,0.16666666666670527,False,False
HOP_CMP_202615864_1,CMP_202615864,1,ACC_040073,ACC_003049,58402.11,2025-03-07T14:13:00,2025-03-07T14:33:00,2025-03-07T15:00:00,2025-03-07 14:33:00,2025-03-07 15:00:00,27.0,,0.0,1,14.0,0.46182094936620416,True,False
HOP_CMP_202615866_1,CMP_202615866,1,ACC_040075,ACC_010417,427015.29,2025-04-12T16:28:00,2025-04-12T17:12:00,2025-04-12T17:49:00,2025-04-12 17:12:00,2025-04-12 17:49:00,37.0,,0.0,1,331.0,0.6894796517493207,False,True
HOP_CMP_202615875_2,CMP_202615875,2,ACC_010242,ACC_010242,11815.12,2025-04-03T13:03:00,2025-04-03T13:56:00,2025-04-03T14:21:00,2025-04-03 13:56:00,2025-04-03 14:21:00,25.0,,0.0,1,261.0,0.7120611305075147,False,True
HOP_CMP_202615875_1,CMP_202615875,1,ACC_040084,ACC_010242,11815.12,2025-04-03T13:02:00,2025-04-03T13:58:00,2025-04-03T14:21:00,2025-04-03 13:58:00,2025-04-03 14:21:00,23.0,2025-04-03 13:56:00,2.0,1,261.0,0.7120611305075147,False,False
HOP_CMP_202615878_2,CMP_202615878,2,ACC_003336,ACC_003321,5162.01,2025-01-23T15:57:00,2025-01-23T16:12:00,2025-01-23T16:16:00,2025-01-23 16:12:00,2025-01-23 16:16:00,4.0,,0.0,1,37.0,0.5347999862944626,True,False
HOP_CMP_202615881_1,CMP_202615881,1,ACC_040090,ACC_006757,39197.95,2025-03-06T12:02:00,2025-03-06T12:26:00,2025-03-06T12:48:00,2025-03-06 12:26:00,2025-03-06 12:48:00,22.0,,0.0,1,9.0,0.4247516956074609,False,True
HOP_CMP_202615882_2,CMP_202615882,2,ACC_017338,ACC_017339,3511.69,2025-03-15T15:29:00,2025-03-15T16:15:00,2025-03-15T16:49:00,2025-03-15 16:15:00,2025-03-15 16:49:00,34.0,,0.0,1,131.0,0.5621785705246675,False,False
HOP_CMP_202615882_3,CMP_202615882,3,ACC_017339,ACC_017347,2382.43,2025-03-15T15:35:00,2025-03-15T16:22:00,2025-03-15T16:49:00,2025-03-15 16:22:00,2025-03-15 16:49:00,27.0,2025-03-15 16:15:00,7.0,1,13.0,0.43911888579438113,True,False
HOP_CMP_202615882_1,CMP_202615882,1,ACC_040091,ACC_017338,4270.5,2025-03-15T15:20:00,2025-03-15T16:46:00,2025-03-15T16:49:00,2025-03-15 16:46:00,2025-03-15 16:49:00,3.0,2025-03-15 16:22:00,24.0,1,310.0,0.566609717173439,False,False
HOP_CMP_202615882_4,CMP_202615882,4,ACC_017347,ACC_017338,2323.82,2025-03-15T15:37:00,2025-03-15T16:48:00,2025-03-15T16:49:00,2025-03-15 16:48:00,2025-03-15 16:49:00,1.0,2025-03-15 16:46:00,2.0,1,310.0,0.566609717173439,False,False
HOP_CMP_202615884_1,CMP_202615884,1,ACC_040093,ACC_012416,125697.93,2025-03-29T08:53:00,2025-03-29T10:18:00,2025-03-29T15:56:00,2025-03-29 10:18:00,2025-03-29 15:56:00,338.0,,0.0,1,1.0,0.16666666666670527,False,True
HOP_CMP_202615894_1,CMP_202615894,1,ACC_040103,ACC_004603,108541.65,2025-02-26T12:50:00,2025-02-26T13:27:00,2025-02-26T13:30:00,2025-02-26 13:27:00,2025-02-26 13:30:00,3.0,,0.0,1,253.0,0.7031076308805722,True,False
HOP_CMP_202615898_1,CMP_202615898,1,ACC_040107,ACC_003058,48114.89,2025-03-02T16:26:00,2025-03-02T17:10:00,2025-03-02T17:47:00,2025-03-02 17:10:00,2025-03-02 17:47:00,37.0,,0.0,1,4.0,0.301738590725726,False,True
HOP_CMP_202615898_2,CMP_202615898,2,ACC_003058,ACC_023990,26330.91,2025-03-02T16:40:00,2025-03-02T17:21:00,2025-03-02T17:47:00,2025-03-02 17:21:00,2025-03-02 17:47:00,26.0,2025-03-02 17:10:00,11.0,1,51.0,0.5556625365601922,True,False
HOP_CMP_202615902_1,CMP_202615902,1,ACC_040111,ACC_019275,11303.9,2025-03-24T13:23:00,2025-03-24T13:59:00,2025-03-24T14:21:00,2025-03-24 13:59:00,2025-03-24 14:21:00,22.0,,0.0,1,80.0,0.5212926735499775,False,False
HOP_CMP_202615910_1,CMP_202615910,1,ACC_040119,ACC_001535,110082.67,2025-01-25T09:01:00,2025-01-25T09:20:00,2025-01-25T10:18:00,2025-01-25 09:20:00,2025-01-25 10:18:00,58.0,,0.0,1,55.0,0.6543126021256026,False,False
HOP_CMP_202615910_2,CMP_202615910,2,ACC_001535,ACC_001910,80417.75,2025-01-25T09:11:00,2025-01-25T10:00:00,2025-01-25T10:18:00,2025-01-25 10:00:00,2025-01-25 10:18:00,18.0,2025-01-25 09:20:00,40.0,1,23.0,0.5830102538944435,True,False
HOP_CMP_202615910_4,CMP_202615910,4,ACC_001541,ACC_001534,40734.11,2025-01-25T09:45:00,2025-01-25T10:12:00,2025-01-25T10:18:00,2025-01-25 10:12:00,2025-01-25 10:18:00,6.0,2025-01-25 10:00:00,12.0,1,148.0,0.620915751165643,True,False
HOP_CMP_202615916_3,CMP_202615916,3,ACC_019485,ACC_019520,3116.44,2025-04-12T14:22:00,2025-04-12T14:37:00,2025-04-12T15:12:00,2025-04-12 14:37:00,2025-04-12 15:12:00,35.0,,0.0,1,2.0,0.28571428571435187,False,False
HOP_CMP_202615916_1,CMP_202615916,1,ACC_040125,ACC_019527,6635.47,2025-04-12T13:04:00,2025-04-12T14:40:00,2025-04-12T15:12:00,2025-04-12 14:40:00,2025-04-12 15:12:00,32.0,2025-04-12 14:37:00,3.0,1,1.0,0.16666666666670527,True,False
HOP_CMP_202615926_1,CMP_202615926,1,ACC_040135,ACC_022589,88392.54,2025-03-10T14:33:00,2025-03-10T14:49:00,2025-03-10T15:49:00,2025-03-10 14:49:00,2025-03-10 15:49:00,60.0,,0.0,1,2.0,0.28571428571435187,True,False
HOP_CMP_202615926_3,CMP_202615926,3,ACC_022570,ACC_022578,61108.47,2025-03-10T14:53:00,2025-03-10T15:18:00,2025-03-10T15:49:00,2025-03-10 15:18:00,2025-03-10 15:49:00,31.0,2025-03-10 14:49:00,29.0,1,15.0,0.5133263631493776,False,True
HOP_CMP_202615926_4,CMP_202615926,4,ACC_022578,ACC_022570,32270.42,2025-03-10T15:00:00,2025-03-10T15:36:00,2025-03-10T15:49:00,2025-03-10 15:36:00,2025-03-10 15:49:00,13.0,2025-03-10 15:18:00,18.0,1,299.0,0.6590433538615114,False,True
HOP_CMP_202615926_2,CMP_202615926,2,ACC_022589,ACC_022570,73301.52,2025-03-10T14:34:00,2025-03-10T15:46:00,2025-03-10T15:49:00,2025-03-10 15:46:00,2025-03-10 15:49:00,3.0,2025-03-10 15:36:00,10.0,1,299.0,0.6590433538615114,False,False
HOP_CMP_202615930_3,CMP_202615930,3,ACC_011979,ACC_011979,4390.04,2025-01-05T16:23:00,2025-01-05T17:13:00,2025-01-05T19:21:00,2025-01-05 17:13:00,2025-01-05 19:21:00,128.0,,0.0,1,99.0,0.7119944484895826,False,False
HOP_CMP_202615930_1,CMP_202615930,1,ACC_040139,ACC_011979,6696.61,2025-01-05T16:19:00,2025-01-05T17:44:00,2025-01-05T19:21:00,2025-01-05 17:44:00,2025-01-05 19:21:00,97.0,2025-01-05 17:13:00,31.0,1,99.0,0.7119944484895826,False,False
HOP_CMP_202615930_2,CMP_202615930,2,ACC_011979,ACC_011979,5996.34,2025-01-05T16:21:00,2025-01-05T18:15:00,2025-01-05T19:21:00,2025-01-05 18:15:00,2025-01-05 19:21:00,66.0,2025-01-05 17:44:00,31.0,1,99.0,0.7119944484895826,False,False
HOP_CMP_202615930_4,CMP_202615930,4,ACC_011979,ACC_011978,4390.04,2025-01-05T17:46:00,2025-01-05T18:19:00,2025-01-05T19:21:00,2025-01-05 18:19:00,2025-01-05 19:21:00,62.0,2025-01-05 18:15:00,4.0,1,248.0,0.7078830390498909,True,False
HOP_CMP_202615935_2,CMP_202615935,2,ACC_016107,ACC_016105,6116.42,2025-04-28T19:04:00,2025-04-28T19:25:00,2025-04-28T19:36:00,2025-04-28 19:25:00,2025-04-28 19:36:00,11.0,,0.0,1,226.0,0.5371654440950951,False,False
HOP_CMP_202615944_4,CMP_202615944,4,ACC_016976,ACC_016975,1892.44,2025-03-31T21:43:00,2025-03-31T22:04:00,2025-03-31T22:27:00,2025-03-31 22:04:00,2025-03-31 22:27:00,23.0,,0.0,1,7.0,0.41079396975816374,False,False
HOP_CMP_202615945_1,CMP_202615945,1,ACC_040154,ACC_016485,3378.15,2025-02-09T13:16:00,2025-02-09T13:32:00,2025-02-09T13:48:00,2025-02-09 13:32:00,2025-02-09 13:48:00,16.0,,0.0,1,1.0,0.16666666666670527,False,True
HOP_CMP_202615954_1,CMP_202615954,1,ACC_040163,ACC_004284,46236.44,2025-04-25T14:17:00,2025-04-25T15:38:00,2025-04-25T15:53:00,2025-04-25 15:38:00,2025-04-25 15:53:00,15.0,,0.0,1,259.0,0.6358991523785944,False,False
HOP_CMP_202615954_2,CMP_202615954,2,ACC_004284,ACC_004284,26209.59,2025-04-25T14:26:00,2025-04-25T15:45:00,2025-04-25T15:53:00,2025-04-25 15:45:00,2025-04-25 15:53:00,8.0,2025-04-25 15:38:00,7.0,1,259.0,0.6358991523785944,False,True
HOP_CMP_202615956_1,CMP_202615956,1,ACC_040165,ACC_015863,108976.37,2025-03-28T11:20:00,2025-03-28T12:03:00,2025-03-28T12:42:00,2025-03-28 12:03:00,2025-03-28 12:42:00,39.0,,0.0,1,169.0,0.6175186796197576,False,True
HOP_CMP_202615956_4,CMP_202615956,4,ACC_015863,ACC_015907,45491.13,2025-03-28T11:39:00,2025-03-28T12:08:00,2025-03-28T12:42:00,2025-03-28 12:08:00,2025-03-28 12:42:00,34.0,2025-03-28 12:03:00,5.0,1,3.0,0.3197148881866175,False,True
HOP_CMP_202615956_3,CMP_202615956,3,ACC_015872,ACC_015863,45491.13,2025-03-28T11:29:00,2025-03-28T12:20:00,2025-03-28T12:42:00,2025-03-28 12:20:00,2025-03-28 12:42:00,22.0,2025-03-28 12:08:00,12.0,1,169.0,0.6175186796197576,True,False
HOP_CMP_202615956_2,CMP_202615956,2,ACC_015863,ACC_015872,80113.12,2025-03-28T11:27:00,2025-03-28T12:28:00,2025-03-28T12:42:00,2025-03-28 12:28:00,2025-03-28 12:42:00,14.0,2025-03-28 12:20:00,8.0,1,7.0,0.4542092712660019,False,False
HOP_CMP_202615959_2,CMP_202615959,2,ACC_023720,ACC_023720,30131.04,2025-01-11T10:31:00,2025-01-11T10:49:00,2025-01-11T11:35:00,2025-01-11 10:49:00,2025-01-11 11:35:00,46.0,,0.0,1,133.0,0.5836995132565659,False,True
HOP_CMP_202615959_3,CMP_202615959,3,ACC_023720,ACC_023764,25151.24,2025-01-11T10:45:00,2025-01-11T11:18:00,2025-01-11T11:35:00,2025-01-11 11:18:00,2025-01-11 11:35:00,17.0,2025-01-11 10:49:00,29.0,1,1.0,0.16666666666670527,False,True
HOP_CMP_202615963_1,CMP_202615963,1,ACC_040172,ACC_022364,659415.15,2025-03-19T14:17:00,2025-03-19T15:23:00,2025-03-19T16:18:00,2025-03-19 15:23:00,2025-03-19 16:18:00,55.0,,0.0,1,19.0,0.6345251672525798,False,True
HOP_CMP_202615963_3,CMP_202615963,3,ACC_022365,ACC_022360,282388.67,2025-03-19T15:07:00,2025-03-19T15:30:00,2025-03-19T16:18:00,2025-03-19 15:30:00,2025-03-19 16:18:00,48.0,2025-03-19 15:23:00,7.0,1,159.0,0.7386872673666193,False,True
HOP_CMP_202615963_2,CMP_202615963,2,ACC_022364,ACC_022365,547047.28,2025-03-19T14:18:00,2025-03-19T15:48:00,2025-03-19T16:18:00,2025-03-19 15:48:00,2025-03-19 16:18:00,30.0,2025-03-19 15:30:00,18.0,1,20.0,0.6207734835676898,False,True
HOP_CMP_202615963_4,CMP_202615963,4,ACC_022360,ACC_022362,219073.13,2025-03-19T15:20:00,2025-03-19T15:55:00,2025-03-19T16:18:00,2025-03-19 15:55:00,2025-03-19 16:18:00,23.0,2025-03-19 15:48:00,7.0,1,33.0,0.6639943289229673,True,False
HOP_CMP_202615963_5,CMP_202615963,5,ACC_022362,ACC_022367,165330.84,2025-03-19T15:24:00,2025-03-19T15:56:00,2025-03-19T16:18:00,2025-03-19 15:56:00,2025-03-19 16:18:00,22.0,2025-03-19 15:55:00,1.0,1,13.0,0.4680624201328627,False,False
HOP_CMP_202615966_2,CMP_202615966,2,ACC_016390,ACC_016390,217808.99,2025-03-02T13:10:00,2025-03-02T13:33:00,2025-03-02T13:47:00,2025-03-02 13:33:00,2025-03-02 13:47:00,14.0,,0.0,1,256.0,0.632073239738302,False,True
HOP_CMP_202615967_2,CMP_202615967,2,ACC_018319,ACC_018691,57132.19,2025-03-31T15:02:00,2025-03-31T16:11:00,2025-03-31T17:20:00,2025-03-31 16:11:00,2025-03-31 17:20:00,69.0,,0.0,1,23.0,0.5179858611354691,True,False
HOP_CMP_202615967_4,CMP_202615967,4,ACC_018318,ACC_018319,31611.75,2025-03-31T15:32:00,2025-03-31T16:12:00,2025-03-31T17:20:00,2025-03-31 16:12:00,2025-03-31 17:20:00,68.0,2025-03-31 16:11:00,1.0,1,96.0,0.625585672279513,False,False
