cashout_id,complaint_id,final_account,zone_id,zone_name,district,state,location_id,lat,lng,amount_cashed_out,amount_frozen,amount_recovered,status,event_timestamp,available_timestamp
CSH_V2CMP_0023474,V2CMP_0023474,ACCV2_0022892,V2_ZID_079,Bilaspur Vyapar Vihar,Bilaspur,Chhattisgarh,ATM_V2_ZID_079_057,22.073661,82.21773,22115.77,0.0,0.0,COMPLETED,2026-03-01T17:51:16.051232,2026-03-01T18:15:16.051232
CSH_V2CMP_0023475,V2CMP_0023475,ACCV2_0014759,V2_ZID_013,Agra Sanjay Place,Agra,Uttar Pradesh,ATM_V2_ZID_013_022,27.20593,78.050117,0.0,82207.84,0.0,FROZEN,2026-03-07T20:12:11.811047,2026-03-07T20:35:11.811047
CSH_V2CMP_0023476,V2CMP_0023476,ACCV2_0042781,V2_ZID_108,Jammu Bakshi Nagar,Jammu,Jammu & Kashmir,ATM_V2_ZID_108_078,32.666246,74.914772,6189.93,0.0,0.0,COMPLETED,2026-03-07T23:23:41.352236,2026-03-07T23:49:41.352236
CSH_V2CMP_0023477,V2CMP_0023477,ACCV2_0011850,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_057,12.825609,74.768718,79980.19,0.0,0.0,COMPLETED,2026-03-31T14:49:32.996898,2026-03-31T15:01:32.996898
CSH_V2CMP_0023478,V2CMP_0023478,ACCV2_0023041,V2_ZID_111,Ratnagiri / Chiplun,Ratnagiri,Maharashtra,ATM_V2_ZID_111_021,17.032157,73.358102,0.0,33212.76,0.0,FROZEN,2026-03-27T22:23:38.979300,2026-03-27T22:37:38.979300
CSH_V2CMP_0023479,V2CMP_0023479,ACCV2_0015283,V2_ZID_028,Thiruvananthapuram,Thiruvananthapuram,Kerala,ATM_V2_ZID_028_054,8.459944,76.945377,107634.59,0.0,0.0,COMPLETED,2026-03-04T22:49:52.021304,2026-03-04T23:17:52.021304
CSH_V2CMP_0023480,V2CMP_0023480,ACCV2_0018309,V2_ZID_005,Mewat / Nuh,Nuh,Haryana,ATM_V2_ZID_005_020,27.953149,77.069017,3231.18,0.0,0.0,COMPLETED,2026-03-01T06:38:17.665893,2026-03-01T07:02:17.665893
CSH_V2CMP_0023481,V2CMP_0023481,ACCV2_0006698,V2_ZID_061,Gaya / Bodh Gaya,Gaya,Bihar,ATM_V2_ZID_061_075,24.828459,85.031938,4688.69,0.0,0.0,COMPLETED,2026-03-09T05:21:14.240650,2026-03-09T05:28:14.240650
CSH_V2CMP_0023482,V2CMP_0023482,ACCV2_0013222,V2_ZID_027,Kochi Marine Drive,Ernakulam,Kerala,ATM_V2_ZID_027_005,9.881564,76.240322,160773.09,0.0,0.0,COMPLETED,2026-03-16T10:52:25.654842,2026-03-16T11:05:25.654842
CSH_V2CMP_0023483,V2CMP_0023483,ACCV2_0034063,V2_ZID_054,Alwar,Alwar,Rajasthan,ATM_V2_ZID_054_004,27.604974,76.649314,19034.36,0.0,0.0,COMPLETED,2026-03-07T09:08:02.057709,2026-03-07T09:31:02.057709
CSH_V2CMP_0023484,V2CMP_0023484,ACCV2_0038018,V2_ZID_012,Allahabad Civil Lines,Prayagraj,Uttar Pradesh,ATM_V2_ZID_012_020,25.470522,81.905602,284087.85,0.0,284087.85,REVERSED,2026-03-31T18:09:15.766114,2026-03-31T18:24:15.766114
CSH_V2CMP_0023485,V2CMP_0023485,ACCV2_0002921,V2_ZID_012,Allahabad Civil Lines,Prayagraj,Uttar Pradesh,ATM_V2_ZID_012_046,25.451889,81.91858,24794.49,0.0,0.0,COMPLETED,2026-03-10T00:57:15.204537,2026-03-10T01:18:15.204537
CSH_V2CMP_0023486,V2CMP_0023486,ACCV2_0024542,V2_ZID_091,Imphal Paona Bazaar,Imphal West,Manipur,ATM_V2_ZID_091_077,24.871836,93.904622,171472.46,524603.24,0.0,PARTIAL_FREEZE,2026-03-07T21:24:50.100934,2026-03-07T21:39:50.100934
CSH_V2CMP_0023487,V2CMP_0023487,ACCV2_0037840,V2_ZID_068,Cuttack Buxi Bazar,Cuttack,Odisha,ATM_V2_ZID_068_031,20.404314,85.902819,207021.1,0.0,0.0,COMPLETED,2026-03-06T13:58:48.878229,2026-03-06T14:25:48.878229
CSH_V2CMP_0023488,V2CMP_0023488,ACCV2_0002864,V2_ZID_079,Bilaspur Vyapar Vihar,Bilaspur,Chhattisgarh,ATM_V2_ZID_079_001,22.157769,82.175769,13043.95,0.0,0.0,COMPLETED,2026-03-14T23:50:56.875694,2026-03-15T00:11:56.875694
CSH_V2CMP_0023489,V2CMP_0023489,ACCV2_0036096,V2_ZID_067,Bhubaneswar Jaydev Vihar,Khordha,Odisha,ATM_V2_ZID_067_057,20.225007,85.797365,124651.84,0.0,0.0,COMPLETED,2026-03-01T08:10:57.942243,2026-03-01T08:33:57.942243
CSH_V2CMP_0023490,V2CMP_0023490,ACCV2_0031237,V2_ZID_072,Katihar,Katihar,Bihar,ATM_V2_ZID_072_067,25.613972,87.61123,3420.91,6189.19,0.0,PARTIAL_FREEZE,2026-03-29T03:24:46.884846,2026-03-29T03:34:46.884846
CSH_V2CMP_0023491,V2CMP_0023491,ACCV2_0035600,V2_ZID_047,Surat Varachha,Surat,Gujarat,ATM_V2_ZID_047_007,21.103859,72.832424,0.0,60487.8,0.0,FROZEN,2026-03-14T07:17:42.225392,2026-03-14T07:34:42.225392
CSH_V2CMP_0023492,V2CMP_0023492,ACCV2_0026886,V2_ZID_070,Siliguri,Darjeeling,West Bengal,ATM_V2_ZID_070_023,26.728849,88.32726,27325.89,0.0,27325.89,REVERSED,2026-03-15T09:59:12.657652,2026-03-15T10:11:12.657652
CSH_V2CMP_0023493,V2CMP_0023493,ACCV2_0041559,V2_ZID_108,Jammu Bakshi Nagar,Jammu,Jammu & Kashmir,ATM_V2_ZID_108_018,32.697738,74.909508,17986.13,0.0,0.0,COMPLETED,2026-03-07T17:36:17.614056,2026-03-07T18:05:17.614056
CSH_V2CMP_0023494,V2CMP_0023494,ACCV2_0027750,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_079,12.790999,74.891567,36485.28,0.0,0.0,COMPLETED,2026-03-29T16:22:52.627907,2026-03-29T16:43:52.627907
CSH_V2CMP_0023495,V2CMP_0023495,ACCV2_0039992,V2_ZID_044,Nagpur Dharampeth,Nagpur,Maharashtra,ATM_V2_ZID_044_079,21.115457,79.061704,0.0,87385.02,0.0,FROZEN,2026-03-22T15:36:18.471467,2026-03-22T16:04:18.471467
CSH_V2CMP_0023496,V2CMP_0023496,ACCV2_0024461,V2_ZID_085,Durg / Bhilai,Durg,Chhattisgarh,ATM_V2_ZID_085_068,21.121316,81.343843,21446.61,0.0,0.0,COMPLETED,2026-03-04T22:48:28.238365,2026-03-04T23:10:28.238365
CSH_V2CMP_0023497,V2CMP_0023497,ACCV2_0041874,V2_ZID_020,Bengaluru Whitefield,Bengaluru Urban,Karnataka,ATM_V2_ZID_020_037,12.922645,77.802801,129882.94,0.0,129882.94,REVERSED,2026-03-31T21:02:11.836928,2026-03-31T21:16:11.836928
CSH_V2CMP_0023498,V2CMP_0023498,ACCV2_0024684,V2_ZID_018,Meerut Sadar Bazar,Meerut,Uttar Pradesh,ATM_V2_ZID_018_065,29.002459,77.630801,44902.08,0.0,0.0,COMPLETED,2026-03-28T04:21:06.802716,2026-03-28T04:33:06.802716
CSH_V2CMP_0023499,V2CMP_0023499,VICT_0066585,V2_ZID_038,Kurnool / Anantapur,Kurnool,Andhra Pradesh,ATM_V2_ZID_038_045,15.880801,77.966721,21593.81,0.0,0.0,COMPLETED,2026-03-03T16:50:10.352324,2026-03-03T17:18:10.352324
CSH_V2CMP_0023500,V2CMP_0023500,ACCV2_0009517,V2_ZID_019,Bengaluru MG Road,Bengaluru Urban,Karnataka,ATM_V2_ZID_019_076,13.043478,77.604988,0.0,4823.88,0.0,FROZEN,2026-03-25T23:04:07.996346,2026-03-25T23:13:07.996346
CSH_V2CMP_0023501,V2CMP_0023501,ACCV2_0014245,V2_ZID_100,Patiala Leela Bhawan,Patiala,Punjab,ATM_V2_ZID_100_052,30.399648,76.447265,123780.73,0.0,0.0,COMPLETED,2026-03-10T21:13:24.423683,2026-03-10T21:42:24.423683
CSH_V2CMP_0023502,V2CMP_0023502,ACCV2_0039935,V2_ZID_041,Mumbai Thane,Thane,Maharashtra,ATM_V2_ZID_041_054,19.293266,73.030497,248102.62,0.0,0.0,COMPLETED,2026-03-04T05:27:52.026201,2026-03-04T05:41:52.026201
CSH_V2CMP_0023503,V2CMP_0023503,ACCV2_0035222,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_024,30.760568,76.800222,,0.0,0.0,CENSORED,2026-03-06T04:42:58.744670,2026-03-06T05:06:58.744670
CSH_V2CMP_0023504,V2CMP_0023504,ACCV2_0003333,V2_ZID_086,Satna / Rewa,Satna,Madhya Pradesh,ATM_V2_ZID_086_001,24.528518,80.855002,15909.17,0.0,0.0,COMPLETED,2026-03-03T23:27:15.451290,2026-03-03T23:52:15.451290
CSH_V2CMP_0023505,V2CMP_0023505,ACCV2_0013837,V2_ZID_108,Jammu Bakshi Nagar,Jammu,Jammu & Kashmir,ATM_V2_ZID_108_066,32.694331,74.874746,254793.02,0.0,0.0,COMPLETED,2026-03-20T08:02:17.627269,2026-03-20T08:31:17.627269
CSH_V2CMP_0023506,V2CMP_0023506,ACCV2_0002942,V2_ZID_012,Allahabad Civil Lines,Prayagraj,Uttar Pradesh,ATM_V2_ZID_012_023,25.453371,81.769068,0.0,27567.35,0.0,FROZEN,2026-03-19T13:17:10.118119,2026-03-19T13:44:10.118119
CSH_V2CMP_0023507,V2CMP_0023507,ACCV2_0035903,V2_ZID_028,Thiruvananthapuram,Thiruvananthapuram,Kerala,ATM_V2_ZID_028_024,8.570367,76.978371,53281.56,0.0,0.0,COMPLETED,2026-03-13T01:03:01.971721,2026-03-13T01:26:01.971721
CSH_V2CMP_0023508,V2CMP_0023508,ACCV2_0034776,V2_ZID_100,Patiala Leela Bhawan,Patiala,Punjab,ATM_V2_ZID_100_036,30.349685,76.380291,53352.07,0.0,0.0,COMPLETED,2026-03-26T11:02:25.527783,2026-03-26T11:20:25.527783
CSH_V2CMP_0023509,V2CMP_0023509,ACCV2_0021606,V2_ZID_029,Kozhikode City,Kozhikode,Kerala,ATM_V2_ZID_029_011,11.248409,75.773846,148476.51,0.0,0.0,COMPLETED,2026-03-24T12:53:43.844094,2026-03-24T13:12:43.844094
CSH_V2CMP_0023510,V2CMP_0023510,VICT_0066596,V2_ZID_091,Imphal Paona Bazaar,Imphal West,Manipur,ATM_V2_ZID_091_001,24.785407,94.006264,17771.84,0.0,0.0,COMPLETED,2026-03-28T21:14:02.059422,2026-03-28T21:42:02.059422
CSH_V2CMP_0023511,V2CMP_0023511,ACCV2_0026664,V2_ZID_084,Korba / Raigarh,Korba,Chhattisgarh,ATM_V2_ZID_084_039,22.387525,82.708487,80249.65,0.0,0.0,COMPLETED,2026-03-01T16:46:07.124739,2026-03-01T16:51:07.124739
CSH_V2CMP_0023512,V2CMP_0023512,ACCV2_0038379,V2_ZID_107,Srinagar Lal Chowk,Srinagar,Jammu & Kashmir,ATM_V2_ZID_107_072,34.087435,74.738489,8126.54,0.0,0.0,COMPLETED,2026-03-03T12:35:25.655783,2026-03-03T13:01:25.655783
CSH_V2CMP_0023513,V2CMP_0023513,ACCV2_0020384,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_002,30.347507,76.754812,181299.68,0.0,0.0,COMPLETED,2026-03-20T10:42:12.919594,2026-03-20T10:51:12.919594
CSH_V2CMP_0023514,V2CMP_0023514,ACCV2_0038761,V2_ZID_099,Jalandhar Model Town,Jalandhar,Punjab,ATM_V2_ZID_099_051,31.33074,75.527503,665599.37,0.0,0.0,COMPLETED,2026-03-28T13:20:05.154973,2026-03-28T13:38:05.154973
CSH_V2CMP_0023515,V2CMP_0023515,ACCV2_0040991,V2_ZID_120,Srikakulam / Ichapur,Srikakulam,Andhra Pradesh,ATM_V2_ZID_120_035,18.296157,83.815735,14809.72,0.0,0.0,COMPLETED,2026-03-06T13:48:32.674664,2026-03-06T14:06:32.674664
CSH_V2CMP_0023516,V2CMP_0023516,ACCV2_0023604,V2_ZID_050,Jaipur C-Scheme / Malviya Nagar,Jaipur,Rajasthan,ATM_V2_ZID_050_030,26.878759,75.759207,72682.33,0.0,0.0,COMPLETED,2026-03-12T08:02:41.074866,2026-03-12T08:23:41.074866
CSH_V2CMP_0023517,V2CMP_0023517,ACCV2_0041541,V2_ZID_114,Palakkad / Malappuram,Palakkad,Kerala,ATM_V2_ZID_114_008,10.713523,76.613762,552576.36,0.0,0.0,COMPLETED,2026-03-13T13:02:15.061099,2026-03-13T13:09:15.061099
CSH_V2CMP_0023518,V2CMP_0023518,ACCV2_0000115,V2_ZID_024,Chennai OMR IT Corridor,Chennai,Tamil Nadu,ATM_V2_ZID_024_068,12.825244,80.242632,115153.42,0.0,0.0,COMPLETED,2026-03-15T09:56:05.381231,2026-03-15T10:11:05.381231
CSH_V2CMP_0023519,V2CMP_0023519,ACCV2_0006201,V2_ZID_041,Mumbai Thane,Thane,Maharashtra,ATM_V2_ZID_041_059,19.261776,72.920851,96552.86,0.0,0.0,COMPLETED,2026-03-20T13:18:13.878950,2026-03-20T13:30:13.878950
CSH_V2CMP_0023520,V2CMP_0023520,ACCV2_0020243,V2_ZID_006,Mathura / Vrindavan,Mathura,Uttar Pradesh,ATM_V2_ZID_006_009,27.431114,77.630181,15331.67,0.0,0.0,COMPLETED,2026-03-04T23:31:35.432664,2026-03-04T23:54:35.432664
CSH_V2CMP_0023521,V2CMP_0023521,ACCV2_0001324,V2_ZID_103,Hisar,Hisar,Haryana,ATM_V2_ZID_103_080,29.17412,75.703096,2464.03,0.0,0.0,COMPLETED,2026-03-23T11:28:52.438900,2026-03-23T11:36:52.438900
CSH_V2CMP_0023522,V2CMP_0023522,ACCV2_0029429,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_006,30.405133,76.854177,10662.19,0.0,0.0,COMPLETED,2026-03-03T17:11:41.862545,2026-03-03T17:28:41.862545
CSH_V2CMP_0023523,V2CMP_0023523,ACCV2_0000196,V2_ZID_064,Deoghar,Deoghar,Jharkhand,ATM_V2_ZID_064_034,24.485003,86.722567,1288.64,3843.2,0.0,PARTIAL_FREEZE,2026-03-05T19:10:26.852960,2026-03-05T19:25:26.852960
CSH_V2CMP_0023524,V2CMP_0023524,ACCV2_0024270,V2_ZID_096,Aizawl Zarkawt,Aizawl,Mizoram,ATM_V2_ZID_096_021,23.733007,92.708957,0.0,477412.73,0.0,FROZEN,2026-03-01T23:07:51.011666,2026-03-01T23:35:51.011666
CSH_V2CMP_0023525,V2CMP_0023525,ACCV2_0042065,V2_ZID_043,Nashik CB Stand,Nashik,Maharashtra,ATM_V2_ZID_043_065,20.068703,73.730715,13910.81,0.0,0.0,COMPLETED,2026-03-23T18:26:32.418597,2026-03-23T18:40:32.418597
CSH_V2CMP_0023526,V2CMP_0023526,ACCV2_0042410,V2_ZID_118,Vizianagaram,Vizianagaram,Andhra Pradesh,ATM_V2_ZID_118_007,18.052232,83.397987,22156.35,0.0,0.0,COMPLETED,2026-03-28T19:01:21.512169,2026-03-28T19:18:21.512169
CSH_V2CMP_0023527,V2CMP_0023527,ACCV2_0034118,V2_ZID_006,Mathura / Vrindavan,Mathura,Uttar Pradesh,ATM_V2_ZID_006_025,27.467127,77.655322,2331.96,0.0,0.0,COMPLETED,2026-03-11T10:23:58.790049,2026-03-11T10:51:58.790049
CSH_V2CMP_0023528,V2CMP_0023528,ACCV2_0022844,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_004,30.764835,76.736957,70102.8,0.0,0.0,COMPLETED,2026-03-19T17:49:49.552728,2026-03-19T17:54:49.552728
CSH_V2CMP_0023529,V2CMP_0023529,ACCV2_0041219,V2_ZID_031,Visakhapatnam Steel Plant Area,Visakhapatnam,Andhra Pradesh,ATM_V2_ZID_031_018,17.631409,83.185349,24320.04,0.0,0.0,COMPLETED,2026-03-30T18:27:42.952390,2026-03-30T18:34:42.952390
CSH_V2CMP_0023530,V2CMP_0023530,ACCV2_0036142,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_053,19.14969,72.910311,,0.0,0.0,CENSORED,2026-03-18T19:57:42.649521,2026-03-18T20:18:42.649521
CSH_V2CMP_0023531,V2CMP_0023531,ACCV2_0040751,V2_ZID_013,Agra Sanjay Place,Agra,Uttar Pradesh,ATM_V2_ZID_013_052,27.239991,77.954827,1655.1,0.0,0.0,COMPLETED,2026-03-03T09:29:02.559291,2026-03-03T09:41:02.559291
CSH_V2CMP_0023532,V2CMP_0023532,ACCV2_0005996,V2_ZID_086,Satna / Rewa,Satna,Madhya Pradesh,ATM_V2_ZID_086_007,24.575479,80.87714,0.0,8092.18,0.0,FROZEN,2026-03-23T09:24:02.312399,2026-03-23T09:38:02.312399
CSH_V2CMP_0023533,V2CMP_0023533,ACCV2_0013686,V2_ZID_020,Bengaluru Whitefield,Bengaluru Urban,Karnataka,ATM_V2_ZID_020_054,13.023666,77.808838,0.0,65450.67,0.0,FROZEN,2026-03-15T22:44:42.455503,2026-03-15T23:08:42.455503
CSH_V2CMP_0023534,V2CMP_0023534,ACCV2_0007483,V2_ZID_086,Satna / Rewa,Satna,Madhya Pradesh,ATM_V2_ZID_086_049,24.496015,80.831601,19871.7,0.0,0.0,COMPLETED,2026-03-04T21:27:50.065311,2026-03-04T21:55:50.065311
CSH_V2CMP_0023535,V2CMP_0023535,ACCV2_0039300,V2_ZID_096,Aizawl Zarkawt,Aizawl,Mizoram,ATM_V2_ZID_096_054,23.732479,92.692975,22690.98,0.0,0.0,COMPLETED,2026-03-16T22:06:46.192540,2026-03-16T22:16:46.192540
CSH_V2CMP_0023536,V2CMP_0023536,ACCV2_0032932,V2_ZID_003,Gurugram Sector 29 Cluster,Gurugram,Haryana,ATM_V2_ZID_003_043,28.514477,76.962727,141796.9,0.0,0.0,COMPLETED,2026-03-25T14:34:17.670549,2026-03-25T14:57:17.670549
CSH_V2CMP_0023537,V2CMP_0023537,ACCV2_0005783,V2_ZID_057,Kolkata Salt Lake,North 24 Parganas,West Bengal,ATM_V2_ZID_057_014,22.606775,88.334856,125863.55,0.0,0.0,COMPLETED,2026-03-17T09:32:59.946278,2026-03-17T09:37:59.946278
CSH_V2CMP_0023538,V2CMP_0023538,ACCV2_0015067,V2_ZID_114,Palakkad / Malappuram,Palakkad,Kerala,ATM_V2_ZID_114_073,10.74363,76.661515,1678.87,0.0,0.0,COMPLETED,2026-03-23T17:18:51.395376,2026-03-23T17:43:51.395376
CSH_V2CMP_0023539,V2CMP_0023539,ACCV2_0039002,V2_ZID_062,Bhagalpur,Bhagalpur,Bihar,ATM_V2_ZID_062_002,25.306869,86.939058,9551.26,0.0,0.0,COMPLETED,2026-03-09T09:09:10.616105,2026-03-09T09:28:10.616105
CSH_V2CMP_0023540,V2CMP_0023540,ACCV2_0007924,V2_ZID_053,Udaipur / Bhilwara,Udaipur,Rajasthan,ATM_V2_ZID_053_062,24.646777,73.641133,3852098.31,0.0,0.0,COMPLETED,2026-03-23T19:42:32.806332,2026-03-23T19:55:32.806332
CSH_V2CMP_0023541,V2CMP_0023541,ACCV2_0001063,V2_ZID_011,Varanasi Sigra,Varanasi,Uttar Pradesh,ATM_V2_ZID_011_080,25.256107,82.968942,4409.68,0.0,0.0,COMPLETED,2026-03-31T04:46:52.971215,2026-03-31T05:13:52.971215
CSH_V2CMP_0023542,V2CMP_0023542,ACCV2_0001752,V2_ZID_011,Varanasi Sigra,Varanasi,Uttar Pradesh,ATM_V2_ZID_011_011,25.369165,82.925842,7623.44,0.0,0.0,COMPLETED,2026-03-04T12:40:09.007679,2026-03-04T12:56:09.007679
CSH_V2CMP_0023543,V2CMP_0023543,ACCV2_0028041,V2_ZID_075,Jabalpur Napier Town,Jabalpur,Madhya Pradesh,ATM_V2_ZID_075_053,23.139231,79.989064,5765.33,0.0,0.0,COMPLETED,2026-03-09T12:32:18.048342,2026-03-09T12:45:18.048342
CSH_V2CMP_0023544,V2CMP_0023544,ACCV2_0000089,V2_ZID_111,Ratnagiri / Chiplun,Ratnagiri,Maharashtra,ATM_V2_ZID_111_049,16.949441,73.300058,439008.42,0.0,0.0,COMPLETED,2026-03-07T08:41:44.727257,2026-03-07T08:49:44.727257
CSH_V2CMP_0023545,V2CMP_0023545,ACCV2_0036236,V2_ZID_078,Raipur Shankar Nagar,Raipur,Chhattisgarh,ATM_V2_ZID_078_030,21.305575,81.643046,3058.77,0.0,0.0,COMPLETED,2026-03-08T22:46:53.735672,2026-03-08T22:58:53.735672
CSH_V2CMP_0023546,V2CMP_0023546,ACCV2_0025790,V2_ZID_012,Allahabad Civil Lines,Prayagraj,Uttar Pradesh,ATM_V2_ZID_012_039,25.458159,81.786799,4218.98,0.0,0.0,COMPLETED,2026-03-12T22:58:08.151095,2026-03-12T23:09:08.151095
CSH_V2CMP_0023547,V2CMP_0023547,ACCV2_0022717,V2_ZID_045,Aurangabad MIDC,Aurangabad (Chh.Sambhajinagar),Maharashtra,ATM_V2_ZID_045_069,19.935507,75.390376,15646.48,0.0,0.0,COMPLETED,2026-03-13T13:30:19.043516,2026-03-13T13:56:19.043516
CSH_V2CMP_0023548,V2CMP_0023548,ACCV2_0005995,V2_ZID_035,Warangal City,Hanumakonda,Telangana,ATM_V2_ZID_035_012,17.957707,79.621425,6214.31,0.0,6214.31,REVERSED,2026-03-27T15:43:39.546858,2026-03-27T16:03:39.546858
CSH_V2CMP_0023549,V2CMP_0023549,ACCV2_0016092,V2_ZID_001,Central Delhi ATM Cluster,Central Delhi,Delhi,ATM_V2_ZID_001_071,28.613158,77.258554,140851.68,0.0,0.0,COMPLETED,2026-03-05T18:22:04.009305,2026-03-05T18:41:04.009305
CSH_V2CMP_0023550,V2CMP_0023550,ACCV2_0042781,V2_ZID_076,Gwalior Lashkar,Gwalior,Madhya Pradesh,ATM_V2_ZID_076_078,26.17265,78.230198,10942.34,0.0,0.0,COMPLETED,2026-03-12T23:00:53.046020,2026-03-12T23:18:53.046020
CSH_V2CMP_0023551,V2CMP_0023551,ACCV2_0008688,V2_ZID_051,Jodhpur Shastri Nagar,Jodhpur,Rajasthan,ATM_V2_ZID_051_019,26.295191,73.034172,191789.69,0.0,191789.69,REVERSED,2026-03-28T19:18:03.540597,2026-03-28T19:28:03.540597
CSH_V2CMP_0023552,V2CMP_0023552,ACCV2_0012765,V2_ZID_018,Meerut Sadar Bazar,Meerut,Uttar Pradesh,ATM_V2_ZID_018_041,29.005803,77.752703,12856.37,0.0,0.0,COMPLETED,2026-03-29T20:46:19.250035,2026-03-29T20:53:19.250035
CSH_V2CMP_0023553,V2CMP_0023553,ACCV2_0025291,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_050,30.384961,76.808215,195372.47,0.0,0.0,COMPLETED,2026-03-08T10:16:34.004269,2026-03-08T10:23:34.004269
CSH_V2CMP_0023554,V2CMP_0023554,ACCV2_0015225,V2_ZID_082,Ajmer,Ajmer,Rajasthan,ATM_V2_ZID_082_024,26.421095,74.580204,21926.1,0.0,0.0,COMPLETED,2026-03-14T10:57:13.158206,2026-03-14T11:10:13.158206
CSH_V2CMP_0023555,V2CMP_0023555,ACCV2_0010216,V2_ZID_036,Bengaluru Electronic City,Bengaluru Urban,Karnataka,ATM_V2_ZID_036_012,12.80426,77.689581,299284.37,0.0,0.0,COMPLETED,2026-03-10T17:09:16.124296,2026-03-10T17:29:16.124296
CSH_V2CMP_0023556,V2CMP_0023556,ACCV2_0038786,V2_ZID_099,Jalandhar Model Town,Jalandhar,Punjab,ATM_V2_ZID_099_046,31.373812,75.507737,784177.5,0.0,0.0,COMPLETED,2026-03-24T11:47:50.837742,2026-03-24T11:53:50.837742
CSH_V2CMP_0023557,V2CMP_0023557,ACCV2_0005997,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_047,12.825365,74.767087,16735.32,0.0,0.0,COMPLETED,2026-03-25T09:01:45.165169,2026-03-25T09:12:45.165169
CSH_V2CMP_0023558,V2CMP_0023558,VICT_0066644,V2_ZID_100,Patiala Leela Bhawan,Patiala,Punjab,ATM_V2_ZID_100_047,30.304002,76.318565,477513.64,0.0,0.0,COMPLETED,2026-03-31T21:30:34.779321,2026-03-31T21:49:34.779321
CSH_V2CMP_0023559,V2CMP_0023559,VICT_0066645,V2_ZID_076,Gwalior Lashkar,Gwalior,Madhya Pradesh,ATM_V2_ZID_076_015,26.138623,78.131812,4452.11,0.0,0.0,COMPLETED,2026-03-08T04:44:28.691875,2026-03-08T04:51:28.691875
CSH_V2CMP_0023560,V2CMP_0023560,ACCV2_0031772,V2_ZID_032,Mysuru Lashkar Mohalla,Mysuru,Karnataka,ATM_V2_ZID_032_065,12.313849,76.639137,6905.74,0.0,0.0,COMPLETED,2026-03-16T21:13:06.014202,2026-03-16T21:41:06.014202
CSH_V2CMP_0023561,V2CMP_0023561,ACCV2_0008862,V2_ZID_009,Lucknow Hazratganj,Lucknow,Uttar Pradesh,ATM_V2_ZID_009_049,26.788481,80.935881,331664.56,0.0,0.0,COMPLETED,2026-03-01T21:49:43.427930,2026-03-01T22:19:43.427930
CSH_V2CMP_0023562,V2CMP_0023562,ACCV2_0024036,V2_ZID_061,Gaya / Bodh Gaya,Gaya,Bihar,ATM_V2_ZID_061_056,24.762938,85.030894,733940.91,322457.96,0.0,PARTIAL_FREEZE,2026-03-05T13:22:01.603093,2026-03-05T13:51:01.603093
CSH_V2CMP_0023563,V2CMP_0023563,ACCV2_0042194,V2_ZID_019,Bengaluru MG Road,Bengaluru Urban,Karnataka,ATM_V2_ZID_019_019,12.906921,77.669792,8685.35,5209.63,0.0,PARTIAL_FREEZE,2026-03-07T01:57:47.567620,2026-03-07T02:09:47.567620
CSH_V2CMP_0023564,V2CMP_0023564,ACCV2_0019257,V2_ZID_078,Raipur Shankar Nagar,Raipur,Chhattisgarh,ATM_V2_ZID_078_015,21.242443,81.60034,106564.98,0.0,0.0,COMPLETED,2026-03-29T11:50:59.633505,2026-03-29T12:11:59.633505
CSH_V2CMP_0023565,V2CMP_0023565,ACCV2_0009525,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_067,19.140578,72.938216,40713.05,0.0,0.0,COMPLETED,2026-03-24T19:24:28.844473,2026-03-24T19:31:28.844473
CSH_V2CMP_0023566,V2CMP_0023566,VICT_0066652,V2_ZID_026,Madurai,Madurai,Tamil Nadu,ATM_V2_ZID_026_069,9.985204,78.067274,265837.39,0.0,0.0,COMPLETED,2026-03-31T08:15:42.765436,2026-03-31T08:33:42.765436
CSH_V2CMP_0023567,V2CMP_0023567,ACCV2_0023189,V2_ZID_082,Ajmer,Ajmer,Rajasthan,ATM_V2_ZID_082_021,26.511105,74.58673,74963.05,0.0,0.0,COMPLETED,2026-03-15T18:16:46.755968,2026-03-15T18:28:46.755968
CSH_V2CMP_0023568,V2CMP_0023568,ACCV2_0018754,V2_ZID_060,Muzaffarpur,Muzaffarpur,Bihar,ATM_V2_ZID_060_077,26.163878,85.306722,10003.47,0.0,0.0,COMPLETED,2026-03-03T14:59:43.991151,2026-03-03T15:21:43.991151
